titulo;autor;texto
MARIA - II;Antero de Quental;"Amar! mas d'uns amores que têm vida...
Não serão vagos, trémulos harpejos,
Não serão só delírios e desejos
Duma douda cabeça escandecida...
Hão-de-se ver! e, como a luz fundida,
Penetrar o meu ser — não serão beijos
Dados no ar — delírios e desejos —
Mas amor... d'uns amores que têm vida.
Com eles hei-de andar no mundo: o dia
Não pode vir fundi-los nos meus braços
Como névoas ideais da fantasia.
Nem os dissipa o sol co'a luz erguida...
Pois que podem os astros dos espaços
Contra uns débeis amores... se têm vida?!"
MARIA - III;Antero de Quental;"Vida! mas vida plácida,
E doce, e maviosa...
Bem como, à noite, os cânticos
Do rouxinol à rosa.
Vida! que os astros fúlgidos
Às terras invejaram,
Se nós a divulgáramos...
Se os astros a sonharam...
Vida! que as noites trémulas
Têm medo de acordar,
Tanto duvidam, vendo-nos,
Se é vida ou se é sonhar.
Vida! brando crepúsculo
E esplêndido clarão...
Dois extremos unindo-se
Num mesmo coração.
Vida! de sóis falando-se
Através do esplendor...
De flores namorando-se...
Vida... vida d'amor!"
MARIA - IV;Antero de Quental;"Vós vedes que os meus cantos são singelos...
Fala neles agora o coração...
Eu ponho-me a escutar os seus segredos
E esquece-me compor minha canção.
Desaprendo poesia... e aprendo amores...
Lá se vai minha glória pelos ares!...
Mas que importam, querida, alguns maus versos
Se os ler teu coração e suspirares?...
  
  
  Se entre essas duras sílabas mal postas,
Como por uma fenda, pode olhar-se,
Tu hás-de ver minha alma, lá no fundo,
Num lago d'harmonias a banhar-se!
E hás-de escutar meu coração saudoso,
Embora fale com voz triste e dura...
Muita vez, entre os ecos da montanha,
Se murmuram segredos da ventura.
Deixo correr meu canto sem que o prenda,
Ora a pé na devesa, ora entre flores:
Que importa aonde? é sempre a ti que falo...
Desaprendo poesia... e aprendo amores!"
MARIA - V;Antero de Quental;"Novo amor, nova Musa. Outras poesias
Agora de meu peito me rebentam...
Noutro céu d'esperança, outras estrelas
Com melhor harmonia me adormentam.
Nova luz, que me rasga dentro d'alma,
D'um desejo melhor me veste a vida...
Outra fada celeste agora leva
Minha débil ventura adormecida.
Outros ventos do céu na minha harpa
Desferem, ao passar, mais belos cantos...
São outras as visões, e nos meus sonhos
Têm os anjos de luz mais puros mantos...
Nem eu sei se houve amor té este dia...
Nem eu sei se dormi até esta hora...
Mas, quando me roçou o teu vestido,
Abri o meu olhar — acordo agora! —

  
  Meu fantástico sonho de beleza
À grande luz do dia ei-lo aparece!
A esperança, que eu pus entre as estrelas,
Sobre meu triste peito ei-la que desce!
Acordo — e nunca o sono, em seus delírios.
Me abriu palácio algum de claridade,
Com tão vastas abóbadas de brilho,
Como, hoje, esta imortal realidade!
Não sei que novos horizontes vejo...
Que pura e grande luz inunda a esfera...
Quem, nuvens deste inverno, nesse espaço,
Em flores vos mudou de primavera?!
A luz não é de Deus — é tua, filha,
Que, antes de ti, ninguém nunca me deu
Olhar que visse, coração que amasse,
E asas d'amor com que voar ao céu...
E se as aves do ar, pela manhã,
Se erguem e têm mais plácido trinado,
Se têm canto melhor — é que esta noite
Poisaram a dormir no teu telhado.
Se as noites nos enviam mais segredos,
Ao sacudir seus vaporosos mantos,
Se desprendem do seio mais suspiros...
É que dizem teu nome nos seus cantos.
Se as fontes têm mais belas harmonias
Ao lançarem sua água, desprendida
Com mais doce rumor —
E que todas as fontes, que murmuram,
Descem agora de teu seio, querida,
E são fontes d'amor!"
MARIA - VI;Antero de Quental;"Minhas vãs esperanças alastraram
O chão endurecido...
Através de meu peito vê-se a alma,
Como um lírio pendido...
E através de meus olhos, quem olhasse
Para dentro, veria
Um escuro fantasma devorando
Cada raio do dia.
Eis de mim quanto resta — um peito aberto
E uma alma moribunda —
Em volta a sombra vem cerrando a noite
Da tristeza profunda.
Perdi quanto queria: em quanto cria
Perdi a fé também...
Meus pés vacilam, com incerto passo,
Nos caminhos do bem...
Ficaste-me tu só! no mundo inteiro
Eu já não tenho mais!
Mas bendirei meu nada, se escutares
Um só, um de meus ais...
Se escutares meus ais, só no teu seio
Porei meu Deus e altar;
E, noite e dia, minha Virgem-Santa,
Hás-de ouvir-me cantar.
Eu só te peço uma hora de piedade,
Que me queiras ouvir...
Suspende a minha vida dos teus olhos,
Senão deixo-a cair!
  
  Deixo cair no chão a triste vida,
Se perco esta esperança...
Embala as minhas dores nos teus braços
Minha débil criança!"
MARIA - VII;Antero de Quental;"Embala a fronte pálida
Do pobre sonhador,
Que desbotou cismando
Em misterioso amor...
Embala o seio aflito
Da triste poesia,
Que em vão estende as asas
Por ver a luz do dia...
Embala a alma opressa
De quem já não tem mais
No céu, do que as estrelas,
Na terra, que seus ais...
Embala no teu peito
A última esperança
De quem só vê no mundo
Teu riso de criança...
Embala nos teus braços
Minha última ilusão...
É leve — tem o peso
D'um ermo coração —
Embala, no teu berço
De paz e de inocência,
As minhas horas últimas
De inútil existência...

  
  Embala as minhas dores,
Que, enfim, durmam também:
Sê, flor, meu universo,
Criança, a minha mãe!"
MARIA - VIII;Antero de Quental;"Mãe — que adormente este viver dorido,
E me vele esta noite de tal frio...
E, com as mãos piedosas, até o fio
De meu pobre existir, meio partido...
Que me leve consigo, adormecido,
Ao passar pelo sítio mais sombrio...
Me banhe e lave a alma lá no rio
Da clara luz do seu olhar querido...
Eu dava o meu orgulho d'homem — dava
Minha estéril ciência, sem receio,
E em débil criancinha me tornava,
Sem vida e força, e sem querer também,
Se eu pudesse dormir sobre o teu seio,
Se tu fosses, querida, a minha mãe!"
MARIA - IX;Antero de Quental;"Eu dormira inocente e descuidado,
Como as aves do céu e como as flores,
Se tivesse por leito os teus amores,
Em vez do duro chão do meu cuidado.
Sou homem — a desdita bem mo adverte...
Minha longa tristeza bem mo ensina...
Mas sobre o meu sofrer, ó lírio, inclina
O doce néctar que teu seio verte,

  
  Deixa banhar-me a vida o teu perfume,
E o teu orvalho refrescar minha alma,
Deixa, lírio! e verás como se acalma
Este inferno interior de vivo lume.
Verás que é terra a lava do vulcão,
Onde podem vir flores de beleza...
Que o amor faz do lodo uma pureza...
E que é sempre criança o coração!
O coração! o pobre encarcerado!
Porque o prenderam, não lhe chames fera,
Que, se o vissem à luz da primavera,
Solto e livre, seria abençoado!
Se ruge e brada, é que está preso, e sofre...
Se blasfema, é que Deus não lhe aparece...
É como ouro de lei que se escurece
Longe da luz, fechado em negro cofre.
Mas esse ímpio, talvez, é bom e crente...
O forçado da vida é um poeta...
Esse mudo sombrio tem secreta
Em si uma voz doce d'inocente.
Esse doudo, que luta com o destino,
E se ergue e brada, e só de raiva chora,
Mais nada pede a Deus, em cada hora,
Que fazer-se criança e pequenino.
Criança no sonhar e na inocência...
Tão dócil que um olhar basta a levá-lo...
Uma palavra só a sossegá-lo
E adormecer-lhe a louca turbulência.
Como a ave que, voando em seu caminho,
Acha acanhada a extensão serena,
E à noite se conchega e faz pequena
E toda cabe num estreito ninho,

  
  Pudesse ele minguar, meu coração!
Achar seu doce ninho que o prendesse!
Pudesse ele minguar — que te coubesse
Todo na estreita concha d'uma mão!
Eu dormira inocente e descuidado,
Como as aves do céu e como as flores,
Se tivesse por leito os teus amores,
Em vez do duro chão do meu cuidado."
MARIA - X;Antero de Quental;"SEIS MESES DEPOIS
Conclusão do Poema e da Ventura:
E não é sem razão...
Porque os poemas — mesmo os que se sonham —
Devem ter conclusão.
Porque os cantos mais belos dos Homeros
Devem finalizar...
E não é muito, pois, que estes maus versos
Se vão a acabar.
E as venturas, que apenas se imaginam,
E não vão mais além,
E ninguém sabe delas... essas mesmas
Devem ter fim também.
Uma nuvem, que passa levemente,
Que mal pode fazer?
Pequena e ténue, não desperta invejas...
E, entanto, há-de morrer!
Uns amores doidinhos de crianças,
Que mal sabem brincar,
Quem lhes sentiu o peso? a quem ofendem?
E, entanto, hão-de findar!

  
  Um poema, sonhado entre as estrelas,
À luz d'uma ilusão,
Também que custa a ouvir, que custa? e, entanto,
Há-de ter conclusão!
Quando escrevi o título da obra,
Logo ouvi segredar
Não sei que íntima voz, pressaga e triste,
Que tinha d'acabar...
Pondo aqui este fim cumpro o que devo...
Mas talvez não saibais
Que as rimas do meu canto, a pouco e pouco,
Se tornaram em ais!
Os que fazem poemas gloriosos,
Quando chegam ao fim,
Dizem talvez melhor do que eu — mas nunca
Nenhum sofreu assim.
E se ao leitor o alegra ver o termo
Desta inútil canção,
A mim estas palavras derradeiras
Partem-me o coração!"
MARIA - XI;Antero de Quental;"Ei-los, os cantos últimos,
O derradeiro adeus
De quem no amor extremo
Perdeu o último Deus.
  O homem altivo é forte,
  E é forte o coração...
  Mas em seus braços débeis
  Nem cabe uma ilusão;

  
    Mas nem sustém um engano
  A fronte desse rei...
  Ó nuvens do Ocidente
  Fugi, passai, correi!
  Passai, bem como as ondas
  Que vão pelo alto mar...
  Passai, como aos que choram
  Os leva o seu penar...
  Visões, que andais à tarde
  Rodando pelo céu,
  Bem como véus que acenam
  Por trás dum gineceu,
  Se alguém vos deu a altura
  E o brilho e a cor — olhai
  Que quanto há de formoso
  Não val sequer um ai!
  Não há já luz que dure!
  E não se pode crer
  Na chama das estrelas
  Que estão sempre a tremer;
  E o canto da ave mente,
  E mente o olhar da mãe
  Velando o pobre filho
  Que entre seus braços tem;
  Se é certo que eu no mundo
  Não tenho já onde ir...
  Se até os olhos dela
  Também podem mentir!"
MARIA - XII;Antero de Quental;"Muita gente me diz, a ver se acabo
Com os prantos que choro,
Que não valem os curtos anos dela
O meu comprido choro:
Que não me val deixar cair por terra
A viril confiança
Porque brincou com ela a mão vaidosa
D'uma débil criança...
Sábios amigos, que falais aos míseros
Na língua da ventura,
À vossa enorme ciência uma só cousa
Escapa — é a loucura!
Vós nunca entendereis (que o amor, o mestre,
Aos sábios nunca o disse)
Que a causa do meu mal, e o que eu lamento
É essa criancice!"
MARIA - XIII;Antero de Quental;"Pelas rugas da fronte que medita...
Pelo olhar que interroga — e não vê nada...
Pela miséria e pela mão gelada
Que apaga a estrela que nossa alma fita...
Pelo estertor da chama que crepita
No último arranco d'uma luz minguada...
Pelo grito feroz da abandonada
Que uma hora, só, d'amante fez maldita...
Por quanto há de fatal; por quanto há misto
D'escuro e podridão sob uma lousa...
Ó pomba meiga e cor da esperança!
  
  Eu to juro, menina! tenho visto
Cousas horríveis — mas jamais vi cousa
Mais feroz do que um riso de criança!"
MARIA - XIV;Antero de Quental;"Mas que doçura que há nos teus abraços!
E, falsa, que meiguice em teus enganos...
Ah! pudesse eu dormir meus longos anos
Cativo d'ilusão... mas nos teus laços!
Teus olhos e tua alma mentirão...
Mas não mentem teus braços enlaçados...
Coubessem os meus sonhos aninhados
Dentro em teu mentiroso coração!
Teu coração! que doce e brando ninho!
Que eco tão belo aos sons da minha lira!
Como eu nele embalado me dormira...
Se ele fosse maior um poucachinho.
Como eu fora Poeta, e tu, menina,
Beatriz invejada, se eu pudesse
Rimar meu grande amor, que sempre cresce,
Com a tua vaidade pequenina.
Eu seria feliz, e tu contente
Se, à noite, juntos sob a luz de Deus,
Em vez de me calar, olhando os céus,
Dissesse um elegante cumprimento.
E seria o maior entre os primeiros,
Como as águias do ar alto e invejado,
Tão feliz como Deus, pois que era amado...
Se eu soubesse dançar bem os lanceiros!"
A GUITARRA - I;Antero de Quental;"Três cordas tem a guitarra,
Uma d'ouro, outra de prata...
À terceira, que é de ferro,
Todos lhe chamam ingrata.
Ninguém faça ramalhetes
Com flores que hão-de murchar...
Ninguém tenha cordas d'ouro,
Se as não quer ver estalar!
Aprendam todos comigo
O que pode acontecer
A quem canta os seus amores
Num cabelo de mulher...
Das três cordas da guitarra
Só a terceira dá ais...
Bastou-me um amor na vida,
Um só amor e não mais!
  
  Quantas folhas tem a rosa?
Quantos raios tem o sol?
De quantas ervas do monte
Faz o ninho o rouxinol?
Quantas ondas d'água amarga,
De tantas que andam no mar,
Quantas ondas são precisas
Para um homem se afogar?
Dizei-me, ó rosas do monte,
E ondas que andais a fugir,
Quantos amores se querem
Para um peito se partir?
Não sei quantos peitos tenho,
Nem já quantos corações...
Mas não cabem dentro deles
Minhas grandes aflições!
Quem tem vida para isto
Mais valia não a ter!
Palavras leva-as o vento...
Quem as pudera esquecer!
Das três cordas da guitarra
Uma chora, outra dá ais...
Bastou-me um amor na vida,
Um só amor e não mais!"
A GUITARRA - II;Antero de Quental;"Guitarra, minha guitarra,
Quem as cordas te estalou?
Acabe-se esta cantiga
Aonde o amor se acabou!"
A GUITARRA - III;Antero de Quental;"Lindas águas do Mondego,
Por cima olivais do monte!
Quando as águas vão crescidas
Ninguém passa além da ponte!
Ó rio, rio da vida,
Quem te fora atravessar!
Vais tão cheio de tristezas...
Ninguém te pode passar!
Mas dize tu, ó Mondego,
Pois todos levam seu fado,
Tu que foges e eu que fico,
Qual de nós vai mais pesado?
Tu, ao som dos teus salgueiros,
Levas as tuas areias...
Eu, ao som dos meus desgostos,
Levo estas negras ideias...
Debaixo do arco grande,
Onde a água faz remanso,
Tem paz certa qualquer triste
Que ande à busca de descanso.
O luar bate no rio;
Tem um mágico fulgor...
Não há assim véu de noiva,
Nem há mortalha melhor!
Lindas areias do rio!
Uma trás d'outra a fugir,
Vão direitas dar ao mar...
Ah! quem pudera dormir!
  
  Quem tiver amores tristes
E andar roto a mendigar,
Dá-lhe a água um brando leito
E há-de vesti-lo o luar!
À noite, o salgueiro é negro...
Com o vento meneando,
Parecem filas de frades,
Todos em coro rezando.
Ó frade, fecha o teu livro,
Vai caminho do teu fim...
Que eu já tenho quem me enterre,
Mais quem me reze latim!
Lindas águas do Mondego,
E os salgueiros a cantar!
Quando a cheia é de tristezas
Ninguém a pode passar!"
A GUITARRA - IV;Antero de Quental;"Guitarra, minha guitarra,
Quem te havia de estalar?!
Bem se acaba uma cantiga...
O amor não quer acabar!"
A GUITARRA - V;Antero de Quental;"Vou morrer — mas não desejo
Campa nobre alevantada...
Cavem minha sepultura
No seio da minha amada!
Sejam-me círios brilhantes,
Quando me for a enterrar,
Os seus olhos tão formosos,
Tristes por mim a chorar!
  
  Que não me queimem incenso,
Entre cantos funerais...
Eu não quero outro perfume
Mais que o incenso de seus ais!
Não se oiçam os graves sinos
Dobrando com grande dor...
Basta que no peito dela
Dobrem saudades d’amor!
Não quero (sinal funesto!)
Cruzeiros alevantados...
Sejam-me cruz os seus braços
Sobre meu corpo encruzados!
Foi nessa cruz que esperei,
Enquanto esperar podia...
Se não foi cruz da esperança,
Seja-me cruz da agonia!
Não quero me dêem sombra
Negros ciprestes erguidos...
Bastam-me, enquanto eu dormir
Os seus cabelos caídos!
Envolva meu corpo morto,
Como perfumado véu,
Essa teia d’ouro, aonde
A vida se me prendeu...
É coisa justa, menina,
Que esta defunta paixão,
Já que sem pena a mataste,
Se enterre em teu coração!"
A GUITARRA - VI;Antero de Quental;"Guitarra, minha guitarra,
Já que a corda te estalou,
Pode acabar a cantiga
Aonde o amor acabou!"
AO LUAR - I;Antero de Quental;"Dorme tu, que eu velo, amor!
Não sei quem me pôs no leito
Espinhos sob o meu corpo,
Desgostos dentro do peito...
Mal que o sono entra comigo
Começo logo a sonhar...
Contigo é que eu sonho, filha,
Vê se posso descansar!
Este coração cansado!
O que ele quer é dormir...
Por esses mundos da vida,
Na asa dos sonhos fugir!
O que ele quer é deitar-se
No leito do esquecimento...
Oh! com que cantos, à noite,
Não nos adormece o vento!
Mas o desgosto não deixa,
Não quer deixá-lo sonhar...
—   Ergue-te tu, coração,
Vem ver a luz do luar!   —
Lindas noites de luar!
Vou sentar-me à tua porta,
Como um pai se senta imóvel
Na campa da filha morta.
Já meus olhos me não choram,
Já não suspira meu peito...
Para espalhar meus desgostos
Acho o mundo todo estreito!


  
  Inda que eu fosse uma estrela
Por esse espaço a correr,
Sempre e sempre, anos e anos,
Nunca te havia de ver!
Inda que fosses um astro,
E eu por ti a suspirar,
Sempre e sempre, anos e anos,
Nunca me havias de amar!
Há dois amores na vida,
Como há dois astros no céu...
Só com um deles se morre...
Não hás-de morrer do teu!
O sol, esse sim, que escalda!
A lua não tem calor...
Bem sei que o amor abrasa...
Não é sol o teu amor!
Ai, dorme, dorme, que eu velo!
Não posso dormir num leito
Todo d'agudos espinhos,
Que me estão varando o peito!"
AO LUAR - II;Antero de Quental;"A lua, essa é que não dorme!
Essa não pode quedar!
Parece que tem amores...
Que não sabe descansar!
O céu, o céu é tão grande!
O peito é tão solitário!
Assim é que vamos ambos,
Cada qual com seu fadário!


  
  Não morre a ave de fome
No meio da natureza...
Só nós somos dois mendigos...
Tanta luz e tal pobreza!
Não morre a fera nos bosques,
Não morre a fera, mulher,
Sem ter amado e vivido...
Só eu morro sem te ver!
Eu sou pobre como as ervas
Dos montes, por fins de estio...
Como os astros, que não param...
Como as areias do rio...
Da minha herança perdida
Só três jóias me ficaram...
Como o mundo as não prezasse,
Nunca lá mas cobiçaram...
A primeira era a Esperança,
Era a segunda a Alegria...
A terceira, a Liberdade,
Nem ao rei a venderia!
As duas jóias primeiras
Tu mas quiseste roubar...
Deixa-me a outra — que eu possa
Em liberdade chorar!
Das bandas do vento Norte
Vêm as nuvens a correr...
Deixa-me livre ser triste,
E livremente morrer!"
LIMOEIRO VERDE - I;Antero de Quental;"Limoeiro, verde, verde,
Que às praias do mar nasceu...
A onda aos pés a chorar-lhe,
E ele a crescer para o céu!
A noite no mar é negra...
Ouvem-se ventos carpir...
Os frutos do limoeiro
São estrelas a luzir!
Para colher as estrelas,
Com asas d'anjo subi...
Por elas perdi o tino,
E por elas me perdi!
São estrelas os seus frutos,
Ninguém os pode colher...
Lindos... que cegam os olhos!
Doces... que fazem morrer!
Por isso é que a onda geme,
Por isso é que ela gemeu:
Que lhe adoçasse a amargura
Um desses frutos do céu!
Limão doce, limão doce,
Que te importa a água do mar?
Todas as cidras do Oriente
Não a podem adoçar!
Todas as lágrimas doces
Que caem no coração,
Não bastam, não, não adoçam
Uma gota de traição!
  
  A água do mar é salgada,
Tem bem amargo sabor...
Parece que as mesmas ondas
Também padecem d'amor!
Também choram todo o dia,
Também se estão a queixar,
Também, à luz das estrelas,
Toda a noite a suspirar!
Ai! como a onda suspira...
Como gemendo morreu...
O limoeiro, esse cresce,
Cresce, cresce para o céu!
Os seus frutos são estrelas,
Ninguém os pode colher...
Quem sobe com asas d'anjo
É para melhor morrer!
Quem tem um peito tão grande
Como o leito desse mar,
É para melhor ser triste,
E para melhor penar!"
LIMOEIRO VERDE - II;Antero de Quental;"Mas a ti, ó limoeiro,
Que te importa a água do mar?
Tu para o céu vais crescendo...
Ela o que sabe é chorar!
Só quem sabe o que são lágrimas,
Só esse sabe o que é amor...
Mas as ondas, mas as lágrimas
São amargas como a dor!

  
  A laranjeira dá sombra;
O limoeiro esse não...
Crescido na areia ardente,
Sua sombra é a traição!
Ninguém colha os frutos d'oiro,
Que há-de as mãos ambas ferir...
Ninguém suba ao limoeiro,
Que o ramo lhe há-de partir...
Ninguém cuide ter nos ombros
Asas que um anjo lhe deu...
Não há árvore no mundo,
Que possa chegar ao céu!
Há uma só, há só uma,
E é por divino favor...
Mas essa ninguém lhe chega:
É a árvore do amor!
Ai! a onda, essa, coitada,
O mais que faz é gemer!
Cada vez mais amargosa,
Já nem se pode beber.
Quem tiver amores tristes
Venha ouvir gemer o mar;
Porque a amargura das ondas
Há-de-lhe a dor adoçar."
AMOR ALEGRE;Antero de Quental;"Deixemo-nos de nénias — enterremos
As antigas paixões!
É d'ar puro e de luz que nós vivemos...
E nossos corações
De luminoso amor, d'amor contente,
Disso querem viver eternamente!
Viver de flores, como insecto alado...
E, como ave, de cantos
Viver de beijos, de prazer sagrado...
Sim, de prazeres santos,
Como homem que embala noite e dia
O fecundo regaço da alegria!
Serena fonte, que nos banha a vida
Em dulcíssimas águas:
E, através da existência dolorida,
Nos lava as velhas mágoas...
A alma parece nova: e limpa e bela,
Brilha em face de Deus, como uma estrela!"
POESIAS DIVERSAS - I;Antero de Quental;"Brilha em face do mundo! Resplandece
Como lúcida aurora!
É o sol da ventura, que alvorece!
Vale e monte colora
Co'as mil cores do íris da bonança...
E as mil do íris d'alma — a esperança!
Amor que espera e crê... amor ditoso...
Quer Deus que se ame assim!
Dormir no mundo o sono mavioso
De prazeres sem fim...
Passar como em triunfo, em mago enleio,
Mãos unidas e seio contra seio...
Põe teus olhos nos meus, para que eu veja
Luz melhor que a do céu...
O que dentro em teu peito rumoreja
Tudo, é tudo meu!
Meus são teus ais e minha essa harmonia
A que chamas amor, e eu poesia.
Poesia não são lágrimas... são beijos...
E abraços também...
Paixões não são suspiros... são desejos...
Quantos a vida tem!
Compõe com tuas mãos minha poesia
De paixão e de beijos e alegria.
Vem comigo na vida! Hei-de levar-te
Por caminhos de flores..
Cantará para ti, por toda a parte,
Um viveiro d'amores...
Eu sei o que é amor! estes conselhos
Amor tos dá — deixa falar os velhos!

  
  Deixa, deixa-os dizer, os velhos sábios,
Que só sabem chorar!
Mulher bela, se Deus te pôs nos lábios
Botão de flor sem par,
Flor de luz e ventura... é por que o riso
A abra e transforme em flor do Paraíso!
1864."
POESIAS DIVERSAS - II;Antero de Quental;"NUVENS DA TARDE
Aquelas nuvens, que voam,
Ninguém pode pôr-lhes mão...
São como as horas que soam,
E as aves, que em bando vão...
Como a folha desprendida,
E como os sonhos da vida,
Aquelas nuvens que voam...
Às vezes o sol, que as doura,
Parece à glória levá-las...
Mas surge o vento e, num'hora,
Já ninguém pode avistá-las!
É um convite enganoso,
Às vezes, o sol que as doura!
Tantos castelos caídos!
Tantas visões dissipadas!
Gigantes, heróis perdidos,
Que mal sustêm as espadas!
Faz pena ver, lá no monte,
Nas ruínas do horizonte,
Tantos castelos caídos!
E as donzelas lastimosas,
Que vão fugindo transidas!
Quem fogem elas ansiosas?
Que buscam elas perdidas?
Ó romances fugidios!
Vejo os tiranos sombrios,
E as donzelas lastimosas!
  

  
  Aquelas nuvens que vemos,
Esses poemas aéreos,
São os sonhos que nós temos,
Nossos íntimos mistérios!
São espelhos flutuantes
Das nossas dores constantes
Aquelas nuvens que vemos...
Nossa alma vai-se com elas,
À procura, quem o sabe?
D'outras esferas mais belas,
Já que no mundo não cabe...
Voando, sem dar um grito,
Através desse infinito,
Nossa alma vai-se com elas!"
POESIAS DIVERSAS - III;Antero de Quental;"METEMPSICOSE
Ardentes filhas do prazer, dizei-me!
Vossos sonhos quais são, depois da orgia?
Acaso nunca a imagem fugidia
Do que fostes, em vós se agita e freme?
Noutra vida e outra esfera, onde geme
Outro vento, e se acende um outro dia,
Que corpo tínheis? que matéria fria
Vossa alma incendiou, com fogo estreme?
Vós fostes nas florestas bravas feras,
Arrastando, leoas ou panteras,
De dentadas d'amor um corpo exangue...
Mordei pois esta carne palpitante,
Feras feitas de gaze flutuante!
Lobas! leoas! sim, bebei meu sangue!
186..."
POESIAS DIVERSAS - IV;Antero de Quental;"DO INGLÊS DE EDGAR POE
Não sei se era teu seio ilha encantada...
Paraíso de canto,
De perfume, d'amor e formosura...
Se um templo à beira-mar... um templo santo,
De luz e aroma cheio!
Não sei... pois sabe alguém sua ventura?
Mas dormia embalada no teu seio
Minh'alma sossegada.
Um suspiro... uma prece...
Leva-os o vento pela noite escura!
Sonho!... um sonho que esquece!
Mas não se esquece o sonho da Ventura!
Que fantasma nos brada — avante! avante!
Esquecer! esquecer! — ?
O coração não quer!
Não quer... não pode... luta vacilante!
Onde teve seu ninho e seu amor,
Aí há-de ficar, sombrio, incerto...
Há-de ficar, pairar no céu deserto,
Ave eterna de dor!
— Nunca mais! nunca mais!
Que diz a onda à praia? há um destino
Triste, partido, em seu gemer divino,
E um mistério infeliz naqueles ais!
— Nunca mais! nunca mais!
E o coração que diz às mortas flores
Do seu jardim d'amores?
Como a onda — jamais!
  


  
  Se eu pudesse sonhar? Ah! posso ainda
Sonhar... se for contigo!
Sempre! sempre a meu lado, imagem linda...
A noite é longa... vem falar comigo!
Estende os teus cabelos...
O céu da tua Itália, não, não brilha
Como brilham meus sonhos, vagos, belos,
Se me falas à noite em sonhos, filha!
Levaram-te! levou-te a onda dos mares!
A asa da águia! o vento!
Geme cativa — chora sem alento,
Pomba d'amor, saudosa dos teus lares!
Teu ninho agora é triste, glacial...
Um leito conjugal!
Antes a terra escura, pobre escrava,
Aonde — sob a abóbada sombria —
Tua alma os voos livres estendia...
E o coração amava!
1864."
POESIAS DIVERSAS - V;Antero de Quental;"Quando, sorrindo, vais passando, e toda
Essa gente te mira cobiçosa,
És bela — e se te não comparo à rosa,
É que a rosa, bem vês, passou de moda...
Anda-me às vezes a cabeça à roda,
Atrás de ti também, flor caprichosa!
Nem pode haver, na multidão ruidosa,
Coisa mais linda, mais absurda e douda.
Mas é na intimidade e no segredo,
Quando tu coras e sorris a medo,
Que me apraz ver-te e que te adoro, flor!
E não te quero nunca tanto (ouve isto)
Como quando por ti, por mim, por Cristo,
Juras — mentindo — que me tens amor...
186..."
POESIAS DIVERSAS - VI;Antero de Quental;"Sempre que penso na morte
Sinto a alma estremecer,
Porque me lembro, querida,
Que também hás-de morrer..
Estremece, de contente,
Minh'alma no coração:
Sinto o amor mais apurado,
Sinto mais viva a paixão!
Há calor nas cinzas frias,
Há um estranho calor,
Quando as consumiu a vida
À chama santa do amor...
Nosso delírio fantástico,
Que não teve aqui lugar,
Connosco havemos levá-lo
Para lá nos animar.
Para nós a morte extrema
É começo, não é fim...
Verás se te não respondo
Mal que tu chames por mim...
Mortos somos nós agora,
Que nem podemos falar,
E a medo até escutamos
O coração palpitar!
Ninguém viu as nossas asas,
Tão encolhidas estão!
Mas o negro céu da morte
Tem uma livre extensão!

  
  Abaixo do chão dez palmos
Já não têm poder as leis,
As leis que os homens puseram
Em seus códigos cruéis...
Tua mão, que nunca em vida
Pude na minha apertar,
Há-de ali eternamente
Sobre a minha mão pousar!
E um sopro da boca morta,
Sem falas, me há-de dizer,
Em língua que não é d'homens:
  Nunca mais te hei-de perder!  
Como o túmulo é estreito...
E é um mundo para nós!
Este universo é que é túmulo
Se eu não ouço a tua voz...
Com que paz religiosa,
Com que limpo coração,
Entraremos silenciosos
Na nocturna região!
Livre espaço inalterável,
E livre, estranho fulgor!
A asa negra da Morte
Roça na asa do Amor!
Tu pensas sempre na morte,
Eu não tenho outro pensar...
Ah! seja este pensamento
Nossa maneira d'amar!"
POESIAS DIVERSAS - VII;Antero de Quental;"ENQUANTO OUTROS COMBATEM
Empunhasse eu a espada dos valentes!
Impelisse-me a acção, embriagado,
Por esses campos onde a Morte e o Fado
Dão a lei aos reis trémulos e às gentes!
Respirariam meus pulmões contentes
O ar de fogo do circo ensanguentado...
Ou caíra radioso, amortalhado
Na fulva luz dos gládios reluzentes!
Já não veria dissipar-se a aurora
De meus inúteis anos, sem uma hora
Viver mais que de sonhos e ansiedade!
Já não veria em minhas mãos piedosas
Desfolhar-se, uma a uma, as tristes rosas
Desta pálida e estéril mocidade!
1864."
POESIAS DIVERSAS - VIII;Antero de Quental;"Para tristezas, para dor nasceste.
Podia a sorte pôr-te o berço estreito
Nalgum palácio, e ao pé de régio leito,
Em vez deste areal onde cresceste:
Podia abrir-te as flores — com que veste
As ricas e as felizes — nesse peito;
Fazer-te... o que a Fortuna há sempre feito...
Terias sempre a sorte que tiveste!
Tinhas de ser assim... Teus olhos fitos,
Que não são deste mundo e onde eu leio
Uns mistérios tão tristes e infinitos,
Tua voz rara, e esse ar vago e esquecido,
Tudo me diz a mim, e assim o creio,
Que para isto só tinhas nascido!"
