titulo;autor;texto
CANÇÃO DO BOÊMIO;Castro Alves;"(RECITATIVO DA MEIA HORA DE CINISMO 
COMÉDIA DE COSTUMES ACADÊMICOS 
Música de EMILIO DO LAGO 
Que noite fria! Na deserta rua 
Tremem de medo os lampiões sombrios.  
Densa garoa faz fumar a lua,  
Ladram de tédio vinte cães vadios. 
Nini formosa! por que assim fugiste? 
Embalde o tempo à tua espera conto. 
Não vês, não vós?... Meu coração é triste 
Como um calouro quando leva ponto. 
A passos largos eu percorro a sala 
Fumo um cigarro, que filei na escola... 
Tudo no quarto de Nini me fala 
Embalde fumo... tudo aqui me amola. 
Diz-me o relógio cinicando a um canto 
""Onde está ela que não veio ainda?"" 
Diz-me a poltrona ""por que tardas tanto? 
Quero aquecer-te rapariga linda."" 
Em vão a luz da crepitante vela 
De Hugo clarcia uma canção ardente; 
Tens um idílio — em tua fronte bela... 
Um ditirambo— no teu seio quente... 
Pego o compêndio... inspiração sublime 
P'ra adormecer... inquietações tamanhas... 
Violei à noite o domicílio, ó crime! 
Onde dormia uma nação... de aranhas... 
Morrer de frio quando o peito é brasa... 
Quando a paixão no coração se aninha!?... 
Vós todos, todos, que dormis em casa, 
Dizei se há dor, que se compare à minha!.. . 
Nini! o horror deste sofrer pungente  
Só teu sorriso neste mundo acalma...  
Vem aquecer-me em teu olhar ardente...  
Nini! tu és o cache-nez dest'alma. 
Deus do Boêmio!... São da mesma raça 
As andorinhas e o meu anjo louro... 
Fogem de mim se a primavera passa 
Se já nos campos não há flores de ouro... 
E tu fugiste, pressentindo o inverno. 
Mensal inverno do viver boêmio... 
Sem te lembrar que por um riso terno 
Mesmo eu tomara a primavera a prêmio.. 
No entanto ainda do Xerez fogoso 
Duas garrafas guardo ali... Que minas! 
Além de um lado o violão saudoso 
Guarda no seio inspirações divinas... 
Se tu viesses... de meus lábios tristes 
Rompera o canto... Que esperança inglória... 
Ela esqueceu o que jurar lhe vistes 
Ó Paulicéia, ó Ponte-grande' ó Glórial... 
Batem!... que vejo! Ei-la afinal comigo... 
Foram-se as trevas... fabricou-se a luz... 
Nini! pequei... dá-me exemplar castigo! 
Sejam teus braços... do martírio a cruz!..."
É TARDE;Castro Alves;"Olha-me, ó virgem, a fronte!  
Olha-me os olhos sem luz!  
A palidez do infortúnio  
Por minhas faces transluz:  
Olha, ó virgem — não te iludas  
— Eu só tenho a lira e a cruz. 
JUNQUEIRA FREIRE 
tarde! É muito tarde! 
MONT ALVERNE 
É tarde! É muito tarde! O templo é negro… 
O fogo-santo já no altar não arde.  
Vestal! não venhas tropeçar nas piras...  
É tarde! É muito tarde! 
Treda noite! E minh'alma era o sacrário,  
A lâmpada do amor velava entanto,  
Virgem flor enfeitava a borda virgem  
Do vaso sacrossanto. 
Quando Ela veio — a negra feiticeira —  
A libertina, lúgubre bacante,  
Lascivo olhar, a trança desgrenhada,  
A roupa gotejante. 
Foi minha crença—o vinho dessa orgia,  
Foi minha vida— a chama que apagou-se,  
Foi minha mocidade —o toro lúbrico,  
Minh'alma — o tredo alcouce. 
E tu, visão do céu! Vens tateando  
O abismo onde uma luz sequer não arde?  
Ai! não vos resvalar no chão lodoso...  
E tarde! E muito tarde! 
Ai! não queiras os restos do banquete!  
Não queiras esse leito conspurcado!  
Sabes? meu beijo te manchara os lábios  
Num beijo profanado. 
A flor do lírio de celeste alvura  
Quer da lucíola o pudico afago...  
O cisne branco no arrufar das plumas  
Quer o aljôfar do lago. 
É tarde! A rola meiga do deserto  
Faz o ninho na moita perfumada...  
Rola de amor! não vás ferir as asas  
Na ruína gretada. 
Como o templo, que o crime encheu de espanto,  
Êrmo e fechado ao fustigar do norte,  
Nas ruínas desta alma a raiva geme...  
E cresce o cardo — a morte 
Ciúme! dor! sarcasmo! — Aves da noite! 
Vós povoais-me a solidão sombria, 
Quando nas trevas a tormenta ulula 
Um uivo de agonia!... 
E tarde! Estrela-d'alva! o lago é turvo.  
Dançam fogos no pântano sombrio.  
Pede a Deus que dos céus as cataratas  
Façam do brejo — um rio! 
Mas não. . .! Somente as vagas do sepulcro  
Hão de apagar o fogo que em mim arde...  
Perdoa-me, Senhora!... Eu sei que morro...  
E tarde! E muito tarde!..."
"A MEU IRMÃO 
GUILHERME DE CASTRO ALVES";Castro Alves;"Na cordilheira altíssima dos Andes 
Os Chimbolazos solitários, grandes 
Ardem naquelas hibernais regiões. 
Ruge embalde c fumega a solfatera... 
É dos lábios sangrentos da cratera 
Que a avalanche vacila aos furacões. 
A escória rubra com os celeiros brancos 
Misturados resvalam pelo flancos 
Dos ombros friorentos do vulcão... 
Assim, Poeta, é tua vida imensa,  
Cerca-te o gelo, a morte, a indiferença...  
E são lavas lá dentro o coração."
QUANDO EU MORRER;Castro Alves;"Eu morro, eu morro. A matutina brisa  
Já não me arranca um riso. A rósea tarde  
Já não me doura as descoradas faces  
Que gélidas se encovam. 
JUNQUEIRA FREIRE 
Quando eu morrer... não lancem meu cadáver 
No fosso de um sombrio cemitério...  
Odeio o mausoléu que espera o morto  
Como o viajante desse hotel funéreo. 
Corre nas veias negras desse mármore  
Não sei que sangue vil de messalina,  
A cova, num bocejo indiferente,  
Abre ao primeiro o boca libertina. 
Ei-la a nau do sepulcro—o cemitério...  
Que povo estranho no porão profundo!  
Emigrantes sombrios que se embarcam  
Para as plagas sem fim do outro mundo. 
Tem os fogos — errantes—por santelmo. 
Tem por velame —os panos do sudário... 
Por mastro—o vulto esguio do cipreste, 
Por gaivotas — o mocho funerário... 
Ali ninguém se firma a um braço amigo 
Do inverno pelas lúgubres noitadas... 
No tombadilho indiferentes chacam-se 
E nas trevas esbarram-se as ossadas... 
Como deve custar ao pobre morto 
Ver as placas da vida além perdidas, 
Sem ver o branco fumo de seus lares 
Levantar-se por entre as avenidas!... 
Oh! perguntai aos frios esqueletos  
Por que não têm o coração no peito...  
E um deles vos dirá ""Deixei-o há pouco  
De minha amante no lascivo leito."" 
Outro: ""Dei-o a meu pai"". Outro: ""Esqueci-o 
Nas inocentes mãos de meu filhinho""... 
. . . Meus amigos! Notai. . . bem como um pássaro 
O coração do morto volta ao ninho!..."
UMA PÁGINA DE ESCOLA REALISTA;Castro Alves;"DRAMA CÔMICO EM QUATRO PALAVRAS 
A tragédia me faz rir, a comédia me faz chorar,  
E o drama? Nem rir, nem chorar... 
(Pensamento de CARNIOLI) 
CENÁRIO 
A alcova é fria e pequena  
Abrindo sobre um jardim.  
A tarde frouxa e serena lá desmaia para o fim.  
No centro um leito fechado  
Deixa o longo cortinado  
Sobre o tapete rolar...  
Há, nas jarras deslumbrantes,  
Camélias frias, brilhantes,  
Lembrando a neve polar. 
Livros esparsos por terra,  
Uma harpa caída além;  
E essa tristeza, que encerra  
O asilo, onde sofre alguém.  
Fitas, máscaras e flores  
Não sei que vagos odores  
Falam de amor e prazer.  
Além da frouxa penumbra  
Um vulto incerto ressumbra  
—O vulto de uma mulher. 
Vous, qui volez là-bas. légères hirondelles  
Dites-moi, dites-moi, pourquoi vais-je mourir! 
MUSSET 
MÁRIO (no leito) 
É tarde! É tarde! Abri-me estas cortinas  
Deixai que a luz me acaricie a fronte!...  
Ó sol, ó noivo das regiões divinas,  
Suspende um pouco a luz neste horizonte! 
SÍLVIA (abrindo a janela) 
Da noite o frio vento te regela 
O mórbido suor... 
MÁRIO 
Oh! que me importa?  
A tarde doura-me o suor da fronte...  
— Último louro desta vida morta! 
Crepusc'lo! mocidade! natureza!  
Inundai de fulgor meu dia extremo...  
Quero banhar-me em vagas de harmonia.  
Como no lago se mergulha o remo! 
E que amores que sonham as esferas! 
A brisa é de volúpia um calafrio. 
A estrela sai das folhas do infinito, 
Sai dos musgos o verme luzidio... 
Tudo que vive, que palpita e sente  
Chama o par amoroso para a sombra.  
O pombo arrula — preparando o ninho,  
A abelha zumbe — preparando a alfombra. 
As trevas rolam como as tranças negras,  
Que a Andaluza desmancha em mago enleio.  
E entre rendas sutis surge medrosa  
A lua plena, qual moreno seio. 
Abre-se o ninho... o cálice... o regaço... 
Anfitrite, corando, aguarda o noivo... 
( Longa pausa ) 
E tu também esperas teu esposo,  
Ó morte! ó moça, que engrinalda o goivo! 
SÍLVIA (a meia voz, acompanhando-se na guitarra) 
Dizem as moças galantes 
Que as rolas são tão constantes...  
Pois será? 
Que morrendo-lhe os amantes, 
Morrem de fome, arquejantes,  
Quem dirá? 
Dizem sábios arrogantes 
Que nestas terras distantes, 
Não por cá, 
Sobre piras fumegantes 
Morrem viúvas constantes,  
Pois será? 
Não creio nos navegantes 
Nem nas histórias galantes, 
Que há por lá. 
Fome e fogueiras brilhantes 
Cá não há... 
Mas inda morrem amantes 
De saudades lacerantes  
Quem dirá? 
MÁRIO ( vendo-a chorar) 
(Aos últimos arpejos cai-lhe uma lágrimas 
Sílvia! Deixa rolar sobre a guitarra,  
Da lágrima a harmonia peregrina!  
Sílvia! cantando— és a mulher formosa!  
Sílvia! chorando—és a mulher divina! 
Oh! lágrimas e pérolas! — aljofares  
Que rebentais no interno cataclismo,  
Do oceano — este, dédalo insondável!  
Do coração—este profundo abismo! 
Sílvia! dá-me a beber a gota d'água,  
Nessa pálpebra roxa como o lírio...  
Como lambe a gazela o brando orvalho  
Nas largas folhas do deserto assírio. 
E quando est'alma desdobrando as asas 
Entrar do céu na região serena, 
Como uma estrela eu levarei nos dedos 
Teu pranto sideral, ó Madalena!... 
SÍLVIA (tem-se ajoelhado aos pés do leito) 
Meus prantos sirvam apenas 
P'ra umedecer teus cabelos, 
Como da corça nos velos 
Fresco orvalho a resvalar! 
P'ra molhar a flor, que aspires, 
Rolem prantos de meus olhos, 
P'ra atravessar os escolhos 
Meus prantos manda rolar!... 
Meus prantos sirvam apenas 
P'ra a terra, em que tu pisares, 
P'ra a sede, em que te abrasares, 
Terás meu sangue, Senhor! 
Meus prantos são óleo humilde 
Que eu derramo a tuas plantas.. 
(MÁRIO estende-lhe os braços) 
Mas se acaso me levantas 
Meus prantos dizem-te amor!... 
MÁRIO (tendo-a contra o seio) 
Sentir que a vida vai fugindo aos poucos 
Como a luz, que desmaia no ocidente... 
E boiar sobre as ondas do sepulcro, 
Como Ofélia nas águas da corrente... 
Sentir o sangue espanadar do peito  
— Licor de morte — sobre a boca fria,  
E meu lábio enxugar nos teus cabelos,  
Como Rolla nas tranças de Maria. 
De teus braços fazer o diadema  
De minha vida, que desmaia insana,  
Esquecer o passado em teu regaço,  
Como Byron aos pés da Italiana; 
Em teu lábio molhado e perfumoso 
O licor entornar de minha vida... 
Escutar-te nus vascas da agonia, 
Como Fausto as canções de Margarida!... 
Eis como eu quero — na embriaguez da morte...  
Do banquete no chão pender a fronte...  
Inda a taça empunhando de teus beijos  
Sob as rosas gentis de Anacreonte!... 
(A noite tem descido pouco a pouco O luar penetrando /o 
pela alcova a alumia o grupo dos amantes. ) 
Sílvia! 
Que palidez, meu poeta, 
Se estende nu face tua 
MÁRIO!... 
São os raios descorados,  
Os alvos raios da lua! 
Sílvia! 
Mas um suor de agonia 
Teu peito ardente tressua.. 
MÁRIO 
São os orvalhos, que descem  
Ao frio clarão da lua! 
Sílvia! 
Que mancha é esta sangrenta,  
Que no teu lábio flutua? 
MÁRIO 
São as sombras de uma nuvem  
Que tolda a face da lua! 
SÍLVIA  
Como teus dedos esfriam 
Sobre minha espádua nua!... 
MÁRIO ( distraído ) 
Não vês um anjo, que desce, 
 No frouxo clarão da lua?... 
SÍLVIA 
Mário? Não vês quem te chama?... 
 Tua amante... Sílvia... a tua... 
MÁRIO (desmaiando) 
É a morte que me leva 
Num frio raio da lua!... 
(O poeta cai semimorto sobre o leito.  
No espasmo sua mão contraída prende uma tranca da mura.) 
SÍLVIA 
 Teus brancos dedos fecharam  
De meu cabelo a madeixa,  
Tua amante não se queixa...  
Bem vês... cativa ficou.  
Mas não se prende o desejo  
Que n'alma acaso se aninha!...  
Nunca viste a andorinha,  
Que alegre o fio quebrou? 
(Ouve-se um relógio dar horas.) 
Já! tão tarde! E embalde tento  
Abrir-te os dedos fechados...  
Como frios cadeados,  
Que o teu amor me lançou.  
Porém se aqui me cativas  
Minh'alma foge-te asinha...  
Nunca viste a andorinha,  
Que alegre o fio quebrou! 
(Debruça-se Q escrever numa carteira.) 
""Paulo! Vem à meia-noite. . . 
Mário morre! Mário expira! 
Vem que minha alma delira 
E embalde cativa estou..."" 
MÁRIO (que tem lido por cima de s u ombro) 
Sílvia! a morte abre-me os dedos,  
És livre, Sílvia... caminha!( morrendo )  
Minh'alma é como a andorinha,  
Que alegre o fio quebrou."
COUP D'ÉTRIER;Castro Alves;"É preciso partir! Já na calçada  
Retinem. as esporas do arrieiro;  
Da mula a ferradura tacheada  
Impaciente chama o cavaleiro;  
A espaços ensaiando uma toada  
Sincha as bestas o lépido tropeiro...  
Soa a celeuma alegre da partida,  
O pajem firma o loro e empunha a brida. 
Já do largo deserto o sopro quente 
Mergulha perfumado em meus cabelos. 
Ouço das selvas a canção cadente 
Segredando-me incógnitos anelos. 
A voz dos servos pitoresca, ardente 
Fala de amores férvidos, singelos... 
Adeus! Na folha rota de meu fado 
Traço ainda um — adeus — ao meu 
Um adeus! E depois morra no olvido 
Minha história de luto e de martírio, 
As horas que eu vaguei louco, perdido 
Das cidades no tétrico delírio; 
Onde em pântano turvo, apodrecido 
D'íntimas flores não rebenta um lírio... 
E no drama das noites do prostíbulo 
É mártir — alma... a saturnal — patíbulo! 
Onde o Gênio sucumbe na asfixia 
Em meio à turba alvar e zombadora; 
Onde Musset suicida-se na orgia, 
E Chatterton na fome aterradora! 
Onde, à luz de uma lâmpada sombrio, 
O Anjo-da-Guarda ajoelhado chora, 
Enquanto a cortesã lhe apanha os prantos 
P'ra realce dos lúbricos encantos!... 
Abre-me o seio, ó Madre Natureza!  
Regaços da floresta americana,  
Acalenta-me a mádida tristeza  
Que da vaga das turbas espadana.  
Troca dest'alma a fria morbideza  
Nessa ubérrima seiva soberana!...  
O Pródigo... do lar procura o trilho...  
Natureza! Eu voltei... e eu sou teu filho! 
Novo alento selvagem, grandioso  
Trema nas cordas desta frouxa lira.  
Dá-me um plectro bizarro e majestoso,  
Alto como os ramais da sicupira.  
Cante meu gênio o dédalo assombroso  
Da floresta que ruge e que suspira,  
Onde a víbora lambe a parasita...  
E a onça fula o dorso pardo agita! 
Onde em cálix de flor imaginária  
A cobra de coral rola no orvalho,  
E o vento leva a um tempo o canto vário  
D'araponga e da serpe de chocalho...  
Onde a soidão é o magno estradivário...  
Onde há músc'los em fúria em cada galho,  
E as raízes se torcem quais serpentes...  
E os monstros jazem no ervaçal dormentes. 
E se eu devo expirar. .. se a fibra morta 
Reviver já não pode a tanto alento... 
Companheiro! Uma cruz na selva corta 
E planta-a no meu tosco monumento!... 
Da chapada nos ermos... (o qu'importa?) 
Melhor o inverno chora... e geme o vento. 
E Deus para o poeta o céu desata 
Semeado de lágrimas de prata!..."
A CANÇÃO DO AFRICANO;Castro Alves;"Lá na úmida senzala,
Sentado na estreita sala,
Junto ao braseiro, no chão,
Entoa o escravo o seu canto,
E ao cantar correm-lhe em pranto
Saudades do seu torrão ...
De um lado, uma negra escrava
Os olhos no filho crava,
Que tem no colo a embalar...
E à meia voz lá responde
Ao canto, e o filhinho esconde,
Talvez pra não o escutar!
""Minha terra é lá bem longe,
Das bandas de onde o sol vem;
Esta terra é mais bonita,
Mas à outra eu quero bem!
""0 sol faz lá tudo em fogo,
Faz em brasa toda a areia;
Ninguém sabe como é belo
Ver de tarde a papa-ceia!
""Aquelas terras tão grandes,
Tão compridas como o mar,
Com suas poucas palmeiras
Dão vontade de pensar ...
""Lá todos vivem felizes,
Todos dançam no terreiro;
A gente lá não se vende
Como aqui, só por dinheiro"".
O escravo calou a fala,
Porque na úmida sala
O fogo estava a apagar;
E a escrava acabou seu canto,
Pra não acordar com o pranto
O seu filhinho a sonhar!
............................
O escravo então foi deitar-se,
Pois tinha de levantar-se
Bem antes do sol nascer,
E se tardasse, coitado,
Teria de ser surrado,
Pois bastava escravo ser.
E a cativa desgraçada
Deita seu filho, calada,
E põe-se triste a beijá-lo,
Talvez temendo que o dono
Não viesse, em meio do sono,
De seus braços arrancá-lo!"
A CRIANÇA;Castro Alves;"Que veux-tu, fleur, beau fruit, ou l'oiseau merveilleux?
Ami, dit l'enfant grec, dit l'enfant aux yeux bleus,
Je veux de Ia poudre et des balles.
VICTOR HUGO (Les Orientales)
Que tens criança? O areal da estrada
Luzente a cintilar
Parece a folha ardente de uma espada.
Tine o sol nas savanas. Morno é o vento.
À sombra do palmar
O lavrador se inclina sonolento.
É triste ver uma alvorada em sombras,
Uma ave sem cantar,
O veado estendido nas alfombras.
Mocidade, és a aurora da existência,
Quero ver-te brilhar.
Canta, criança, és a ave da inocência.
Tu choras porque um ramo de baunilha
Não pudeste colher,
Ou pela flor gentil da granadilha?
Dou-te, um ninho, uma flor, dou-te uma palma,
Para em teus lábios ver
O riso — a estrela no horizonte da alma.
Não. Perdeste tua mãe ao fero açoite
Dos seus algozes vis.
E vagas tonto a tatear à noite.
Choras antes de rir... pobre criança!...
Que queres, infeliz?...
— Amigo, eu quero o ferro da vingança."
A CRUZ DA ESTRADA;Castro Alves;"Invideo quia quiescunt.
LUTHERO (Worms)
Tu que passas, descobre-te! Ali dorme
O forte que morreu.
A. HERCULANO (Trad.)
Caminheiro que passas pela estrada,
Seguindo pelo rumo do sertão,
Quando vires a cruz abandonada,
Deixa-a em paz dormir na solidão.
Que vale o ramo do alecrim cheiroso
Que lhe atiras nos braços ao passar?
Vais espantar o bando buliçoso
Das borboletas, que lá vão pousar.
É de um escravo humilde sepultura,
Foi-lhe a vida o velar de insônia atroz.
Deixa-o dormir no leito de verdura,
Que o Senhor dentre as selvas lhe compôs.
Não precisa de ti. O gaturamo
Geme, por ele, à tarde, no sertão.
E a juriti, do taquaral no ramo,
Povoa, soluçando, a solidão.
Dentre os braços da cruz, a parasita,
Num abraço de flores, se prendeu.
Chora orvalhos a grama, que palpita;
Lhe acende o vaga-lume o facho seu.
Quando, à noite, o silêncio habita as matas,
A sepultura fala a sós com Deus.
Prende-se a voz na boca das cascatas,
E as asas de ouro aos astros lá nos céus.
Caminheiro! do escravo desgraçado
O sono agora mesmo começou!
Não lhe toques no leito de noivado,
Há pouco a liberdade o desposou."
A MÃE DO CATIVO;Castro Alves;"Le Christ à Nazareth, atix jours de son enfance
Jouait avec Ia croix, symbole de sa mort;
Mère du Polonais! qu'il apprene d'avance
A combattre et braver les outrages du Sort.
Qu'il couve dans son sein sa colère et sa joie
Qu’il ses discours prudents distillent le venin,
Comme un aime obscur que son coeur se reploie
À terre, à deux genoux, qu'il rampe comme un nain
(MICKIEWICZ - A Mãe Polaca)
Ó mãe do cativo! que alegre balanças
A rede que ataste nos galhos da selva!
Melhor tu farias se à pobre criança
Cavasses a cova por baixo da relva.
Ó mãe do cativo! que fias à noite
As roupas do filho na choça da palha!
Melhor tu farias se ao pobre pequeno
Tecesses o pano da branca mortalha.
Misérrima! E ensinas ao triste menino
Que existem virtudes e crimes no mundo
E ensinas ao filho que seja brioso,
Que evite dos vícios o abismo profundo ...
E louca, sacodes nesta alma, inda em trevas,
O raio da espr'ança... Cruel ironia!
E ao pássaro mandas voar no infinito,
Enquanto que o prende cadeia sombria! ...
II
Ó Mãe! não despertes est'alma que dorme,
Com o verbo sublime do Mártir da Cruz!
O pobre que rola no abismo sem termo
Pra qu'há de sondá-lo... Que morra sem luz.
Não vês no futuro seu negro fadário,
Ó cega divina que cegas de amor?!
Ensina a teu filho - desonra, misérias,
A vida nos crimes - a morte na dor.
Que seja covarde... que marche encurvado...
Que de homem se torne sombrio reptíl.
Nem core de pejo, nem trema de raiva
Se a face lhe cortam com o látego vil.
Arranca-o do leito... seu corpo habitue-se
Ao frio das noites, aos raios do sol.
Na vida - só cabe-lhe a tanga rasgada!
Na morte - só cabe-lhe o roto lençol.
Ensina-o que morda... mas pérfido oculte-se
Bem como a serpente por baixo da chã
Que impávido veja seus pais desonrados,
Que veja sorrindo mancharem-lhe a irmã.
Ensina-lhe as dores de um fero trabalho...
Trabalho que pagam com pútrido pão.
Depois que os amigos açoite no tronco...
Depois que adormeça co'o sono de um cão.
Criança - não trema dos transes de um mártir!
Mancebo - não sonhe delírios de amor!
Marido - que a esposa conduza sorrindo
Ao leito devasso do próprio senhor! ...
São estes os cantos que deves na terra
Ao mísero escravo somente ensinar.
Ó Mãe que balanças a rede selvagem
Que ataste nos troncos do vasto palmar.
III
Ó Mãe do cativo, que fias à noite
À luz da candeia na choça de palha!
Embala teu filho com essas cantigas...
Ou tece-lhe o pano da branca mortalha."
A ÓRFÃ NA SEPULTURA;Castro Alves;"Minha mãe, a noite é fria,
Desce a neblina sombria,
Geme o riacho no val
E a bananeira farfalha,
Como o som de uma mortalha
Que rasga o gênio do mal.
Não vês que noite cerrada?
Ouviste essa gargalhada
Na mata escura? ai de mim!
Mãe, ó mãe, tremo de medo.
Oh! quando enfim teu segredo,
Teu segredo terá fim?
Foi ontem que à Ave-Maria
O sino da freguesia,
Me fez tanto soluçar.
Foi ontem que te calaste...
Dormiste . . os olhos fechaste...
Nem me fizeste rezar! ...
Sentei-me junto ao teu leito,
'Stava tão frio o teu peito,
Que eu fui o fogo atiçar.
Parece que então me viste
Porque dormindo sorriste
Como uma santa no altar.
Depois o fogo apagou-se,
Tudo no quarto calou-se,
E eu também calei-me então.
Somente acesa uma vela
Triste, de cera amarela,
Tremia na escuridão.
Apenas nascera o dia,
À voz do maridedia
Saltei contente de pé.
Cantavam os passarinhos
Que fabricavam seus ninhos
No telhado de sapé.
Porém tu, por que dormias,
Por que já não me dizias
""Filha do meu coração?""
'Stavas aflita comigo?
Mãe, abracei-me contigo,
Pedi-te embalde perdão...
Chorei muito! ai triste vida!
Chorei muito, arrependida
Do que talvez fiz a ti.
Depois rezei ajoelhada
A reza da madrugada
Que tantas vezes te ouvi:
""Senhor Deus, que após a noite
""Mandas a luz do arrebol,
""Que vestes a esfarrapada
""Com o manto rico do sol,
""Tu que dás à flor o orvalho,
""Às aves o céu e o ar,
""Que dás as frutas ao galho,
""Ao desgraçado o chorar;
""Que desfias diamantes
""Em cada raio de luz,
""Que espalhas flores de estrelas
""Do céu nos campos azuis;
""Senhor Deus, tu que perdoas
""A toda alma que chorou,
""Como a clícia das lagoas,
""Que a água da chuva lavou;
""Faze da alma da inocente
""O ninho do teu amor,
""Verte o orvalho da virtude
""Na minha pequena flor.
""Que minha filha algum dia
""Eu veja livre e feliz! ...
""Ó Santa Virgem Maria,
""Sê mãe da pobre infeliz.""
Inda lembras-te! dizias,
Sempre que a reza me ouvias
Em prantos de a sufocar:
""Ai! têm orvalhos as flores,
""Tu, filha dos meus amores,
""Tens o orvalho do chorar"".
Mas hoje sempre sisuda
Me ouviste... ficaste muda,
Sorrindo não sei pra quem.
Quase então que eu tive medo...
Parecia que um segredo
Dizias baixinho a alguém.
Depois... depois... me arrastaram...
Depois... sim... te carregaram
P'ra vir te esconder aqui.
Eu sozinha lá na sala...
'Stava tão triste a senzala...
Mãe, para ver-te eu fugi...
E agora, ó Deus!... se te chamo
Não me respondes!... se clamo,
Respondem-me os ventos suis...
No leito onde a rosa medra
Tu tens por lençol a pedra,
Por travesseiro uma cruz.
É muito estreito esse leito?
Que importa? abre-me teu peito
— Ninho infinito de amor.
— Palmeira — quero-te a sombra.
— Terra — dá-me a tua alfombra.
— Santo fogo — o teu calor.
Mãe, minha voz já me assusta...
Alguém na floresta adusta
Repete os soluços meus.
Sacode a terra... desperta!...
Ou dá-me a mesma coberta'
Minha mãe... meu céu... meu Deus..."
A VISÃO DOS MORTOS;Castro Alves;"On rapporte encore qu'un berger
ayant été introduit une fois par un
nain dans le Hyffhaese, l'empereur
(Barberousse) se leva et lui demanda
si les corbeaux volaient encore autour
de la montagne. Et, sur la réponse
afíirmative du berger, il s'écria en
soupirant: i1 faut donc que je dors
encore pendant cent ans""!
H. HEINE (Allemagne)
Nas horas tristes que em neblinas densas
A terra envolta num sudário dorme,
E o vento geme na amplidão celeste- Cúpula imensa dum sepulcro enorme, 
Um grito passa despertando os ares,
Levanta as lousas invisível mão.
Os mortos saltam, poeirentos, lívidos.
Da lua pálida ao fatal clarão.
Do solo adusto do africano Saara
Surge um fantasma com soberbo passo,
Presos os braços, laureada a fronte,
Louco poeta, como fora o Tasso.
Do sul, do norte... do oriente irrompem
Dórias, Siqueiras e Machado então.
Vem Pedro lvo no cavalo negro
Da lua pálida ao fatal clarão.
O Tiradentes sobre o poste erguido
Lá se destaca das cerúleas telas,,
Pelos cabelos a cabeça erguendo,
Que rola sangue, que espadana estrelas.
E o grande Andrada, esse arquiteto ousado,
Que amassa um povo na robusta mão:
O vento agita do tribuno a toga
Da lua pálida ao fatal clarão.
A estátua range... estremecendo move-se
O rei de bronze na deserta praça.
O povo grita: Independência ou Morte!
Vendo soberbo o Imperador, que passa.
Duas coroas seu cavalo pisa,
Mas duas cartas ele traz na mão.
Por guarda de honra tem dous povos livres,
Da lua pálida ao fatal clarão.
Então, no meio de um silêncio lúgubre,
Solta este grito a legião da morte:
""Aonde a terra que talhamos livre,
Aonde o povo que fizemos forte?
Nossas mortalhas o presente inunda
No sangue escravo, que nodoa o chão.
Anchietas, Gracos, vós dormis na orgia,
Da lua pálida ao fatal clarão.
""Brutus renega a tribunícia toga,
O apost'lo cospe no Evangelho Santo,
E o Cristo - Povo, no Calvário erguido,
Fita o futuro com sombrio espanto.
Nos ninhos d'águias que nos restam? - Corvos,
Que vendo a pátria se estorcer no chão,
Passam, repassam, como alados crimes,
Da lua pálida ao fatal clarão.
""Oh! é preciso inda esperar cem anos...
Cem anos. . . "" brada a legião da morte.
E longe, aos ecos nas quebradas trêmulas,
Sacode o grito soluçando, - o norte.
Sobre os corcéis dos nevoeiros brancos
Pelo infinito a galopar lá vão...
Erguem-se as névoas como pó do espaço
Da lua pálida ao fatal clarão."
