titulo;autor;texto
BLOCO XXIV;Júlio Dinis;"via pilhado 
em falso, perdeu a paciência. Saiu-se do aperto, como alguns 
professores em casos análogos. 
— Ora! Isso é uma coisa que leva muito tempo a explicar. 
Margarida resignou-se a não entender. 
Uma terceira interrogação. Desta vez foi a palavra pragmática que a 
originou. 
Daniel estava em maré de infelicidades. Esta acabou de o 
impacientar. Tirando o livro comprometedor das mãos da discípula, 
disse com certo despeito mal encoberto: 
— Deixa-te de estudar, Margarida; não estou agora para isso. 
— Mas depois... amanhã... 
— Amanhã! Que tem? Sossega, que não te castigo. E demais ainda 
tens muito tempo. Não vês que só venho e tarde? 
— Mas... 
— Mas... agora não quero que estudes, quero que cantes. 
— Ora cantar! Que hei eu de cantar? 
— A cantiga da Morena. 
— Eu não gosto dela. 
— Não? 
— Eu, não. 
— Então de qual gosta mais, Guida? - perguntou Daniel, dando à 
pergunta, e sobretudo àquela familiar alteração do nome de 
Margarida, uma música de afetuoso galanteio, que não deixaria ficar 
mal ninguém. 
— A da Cabreira, é muito mais bonita. 
— Já não me lembra bem. Pois então canta a da Cabreira. 
— Agora não. 
— Agora sim; e por que a não hás de cantar agora?"
BLOCO XXV;Júlio Dinis;"— A minha irmã Clara é que a sabe cantar bem, eu não. 
— Ora adeus, ela é ainda uma criança - disse Daniel com um 
soberbo gesto de homem - Eu quero-a ouvir de ti. 
— Eu julgo que nem a sei. 
— Sabes, sabes, ora vamos a ver. 
— Olhe... eu canto, mas... 
E Margarida pôs-se a cantar e com a voz tão sonora e 
agradavelmente infantil, que, se o reitor estivesse despreocupado, 
em uma posição mais cômoda e disposto a julgar com 
imparcialidade, confessaria que era excelente. Mas na ausência 
destas condições de juízo desapaixonado, foi um crítico como quase 
todos. 
Ai vai o que ela cantava. em uma dessas singelas e monótonas 
melopéias de quase todas as xácaras populares: 
Andava a pobre cabreira 
O seu rebanho a guardar, 
Desde que rompia o dia 
Ate a noite fechar. 
De pequenina nos montes 
Não tivera outro brincar, 
Nas canseiras do trabalho 
Seus dias vira passar 
— Assim como tu - disse Daniel. 
Margarida sorriu, fazendo com a cabeça um movimento afirmativo, 
e continuou: 
Sentada no alto da serra 
Pôs-se a cabreira a chorar, 
Por que chorava a cabreira, 
Ides agora escutar ""Aí! que triste a sina minha, 
Aí que triste o meu penar 
Que não sei de pai nem mãe, 
Nem de irmãos a"
BLOCO XXVI;Júlio Dinis;"quem amar De pequenina nos montes 
Nunca tive outro brincar 
Nas canseiras do trabalho 
Meus dias vejo passar"". Mas, ao desviar os olhos 
Uma coisa que a fez pasmar. 
Uma cabra toda branca 
Se lhe fora aos pés deitar. 
— Assim, pouco mais ou menos - disse Daniel, pousando a cabeça 
nos braços encruzados sobre as urzes do chão. 
Margarida prosseguiu 
Branca toda, como a neve, 
Que nem se deixa fitar, 
Coberta de finas sedas, 
Que era coisa singular! E, maliciosamente, com um sorriso de 
travessura infantil, passou os dedos por entre os cabelos de Daniel. 
Nunca a tinha visto antes 
No seu rebanho a pastar, 
E foi a fazer-lhe festa... 
E foi para a afagar... E continuava a correr as mãos pela cabeça de 
seu jovem companheiro, que sorria 
Eis vai a cabra fugindo 
Pelos vales sem parar; 
Ia a cabreira atrás dela 
Mas não a pôde alcançar. 
E andaram assim três dias. 
E três noites sempre a andar! 
Até que a porta de uns paços 
Afinal foram parar. Chorava o rei e a rainha 
Há dez anos sem cessar, 
Que lhe roubaram a filha 
Numa noite de luar E dez anos são passados 
Sem mais dela ouvir falar, 
Eis chega a cabreira à porta 
À porta foi se sentar ""Ai que bonita cabreira... 
E Margar"
BLOCO XXVII;Júlio Dinis;"ida, ao cantar este verso, não pôde conservar-se séria, 
vendo Daniel levantar os olhos para ela. 
Que lá embaixo vejo estar! 
E uma cabra toda branca 
Que nem se deixa fitar Meus criados e escudeiros 
Ide a cabreira buscar"". 
Isto dizia a rainha, 
Este foi seu mandar. Foram buscar a cabreira 
E a cabra de a acompanhar 
Até a sala dos paços 
Onde o rei a viu chegar. ""Pela minha c'roa de ouro 
Eu quero agora apostar, 
Que esta é a filha roubada 
Numa noite de luar"". 
Milagre! Quem tal diria! 
Quem tal pudera contar! 
A cabrinha toda branca  
Ali se pôs a falar. 
A seguinte quadra foi cantada também por Daniel e sem ofensa da 
harmonia: 
""Esta é a filha roubada 
Numa noite de luar, 
Andou sete anos no monte 
Quem nasceu para reinar!"" 
O resultado da intervenção de Daniel foi acabarem os dois a rir, com 
grande risco de deixarem incompleta a cantiga. 
A rogos do seu companheiro, Margarida, passados alguns 
momentos, concluiu: 
Que alegrias vão nos paços, 
E que festas sem cessar! 
A filha há tanto perdida, 
No trono os pais vão sentar, E vêm damas p'ra vesti-la 
E vêm damas p'ra calçar, 
E as mais prendadas de todas  
Para as tranças lhe enfeitar Vão procurar a"
BLOCO XXVIII;Júlio Dinis;"cabrinha... 
Ninguém a pôde encontrar; 
Mas... 
Foi olhando Daniel que a pequena Guida terminou: 
Mas um anjo de asas brancas 
Viram as céus a voar E assim acabou a última quadra da xácara, e 
por algum tempo, as duas crianças se conservaram caladas, como se 
quisessem seguir ainda, até as derradeiras vibrações, as notas 
melodiosas daquela voz, ao desvanecerem-se no espaço. 
Daniel foi o primeiro a romper o silêncio, 
— Então, vês como a soubeste até o fim? E cantaste-a tão bem! 
— Ora! 
— Mas é noite, Guida, Repara. Olha que são horas de tu ires juntar o 
gado. 
E acrescentou, suspirando melancolicamente: 
— Daqui a pouco estou eu de volta com o meu latim! E que lição 
tamanha me marcou o padre esta manhã! 
— Então de que tamanho é? 
— Olha; vai vendo - disse Daniel, abrindo a Seleta e mostrando a 
Margarida as folhas que o reitor lhe marcara para estudar. - É esta 
lauda... e esta... e esta, até aqui. 
— E então isso diz o que diz? 
— Conta a vida lá de uns generais antigos que fizeram guerras 
mortes e que quase sempre se matavam a si, quando não os matavam 
a eles. 
— E para que é preciso que saiba estas histórias quem quer ser 
padre? 
— Eu sei lá! Mas que estás tu a dizer? Padre"
BLOCO XXIX;Júlio Dinis;"! padre! Não me fales 
em ser padre, Guida. Eles cuidam que eu quero mesmo ser padre, 
estou querendo. 
— Então? 
— Ora quando chegar a hora eu lhas cantarei. Ainda está por nascer 
o barbeiro que me há de abrir a coroa. O tio João das Bichas disse
me noutro dia - a rir, já se sabe - que já tinha em casa uma navalha 
afiada para isso; eu fui-lhe dizendo que bem deixava então a navalha 
para o barbearem em morto. 
— Mas o seu pai mata-o! 
— Meu pai? Deixa-te disso. Meu pai não há de querer fazer-me 
padre a força. 
— Mas o Sr. Reitor? 
— O Sr. Reitor não é cá chamado. Que se meta com a sua vida. Ora 
é muito boa! 
— E por que não quer ser padre, Danielzinho? 
— Olhem que pergunta! Não quero ser padre, porque não quero, 
porque gosto de ti, e, porque, afinal de contas, hei de vir a casar 
contigo. 
— Ora! 
— Hei de, sim. Verás. 
E dizendo isso, passou facilmente o braço pelo pescoço da pequena 
Guida, e pousou-lhe na fronte um beijo que ainda nem sequer a fazia 
corar. 
O reitor estava escandalizado e estupefato por quanto vira e ouvira. 
Tivesse assistido em pessoa ao aparecimento do anticristo, que não 
se maravilhara tanto. 
Esta cena inofensiva, esta écloga"
BLOCO XXX;Júlio Dinis;"entre duas crianças, parecia-lhe 
mais abominável do que a outro qualquer as mais impudicas 
aventuras daquele herói, que Byron imortalizou com o nome de 
D.Juan, nome, já antes dele, de pouco austera memória. 
Ao chegar a seus atônitos ouvidos, a vibração sonora do beijo, que 
terminou o diálogo, o padre estremeceu como se acabasse de escutar 
um silvo de serpente cascavel, e não pôde reprimir uma interjeição 
desaprovadora, bastante audível, para ser percebida por todas as 
personagens da cena que descrevemos. 
— Não ouviste, Guida? Que foi aquilo? - disse Daniel, já meio 
erguido e olhando com inquietação ao redor de si. 
— Não é nada - respondeu esta, com pouco mais de frieza de ânimo. 
Mas, neste tempo, já o cão se havia levantado e ladrava 
furiosamente na direção do lugar onde o reitor estava escondido. 
— Aqui, Gigante, aqui! - bradava-lhe, em vão, Margarida. 
— O que estará acolá no centeio para o cão ladrar assim? - 
perguntou Daniel, já sem pinta de sangue. 
E o cão ladrava cada vez mais, e parecia pronto para arremeter 
contra um inimigo oculto. 
O reitor, como é de prever, começava a achar-se muito pouco à 
vontade. 
— Aqui, Gigante - continuava a pequena, já cansada de bradar. 
Mas"
BLOCO XXXI;Júlio Dinis;"Daniel, assustado, valeu-se do cão, como instrumento de 
exploração e defesa, e soltou uma palavra imprudente: 
— Busca, Gigante, pega! 
Não foi preciso mais nada. 
O Gigante galgou de um salto o estreito caminho que o separava do 
campo onde o reitor cada vez suava mais com a iminência do perigo, 
e rompendo por entre o centeio, veio pousar triunfantemente as patas 
dianteiras sobre os ombros do pobre velho, que julgou ver a morte 
na figura deste monstruoso cão. 
Como esses bonecos que fazem as delícias dos pequenos feirantes de 
S. Miguel e do S. Lázaro, no Porto, e que ao abrir-se a caixa que os 
contém, são repentinamente expelidos por uma mola interior, o 
pároco, ao toque mágico do agigantado quadrúpede, ergueu-se, de 
súbito, sobre os calcanhares, e, meio sufocado pelo susto e com as 
faces enfiadas, bradou para Daniel: 
— Chama este cão rapaz endemoniado! Ele mata-me! 
Daniel é que não podia lhe valer, tão embasbacado ficou com a 
inesperada aparição do mestre. A mulher de Ló por certo não se 
conservou tão imóvel, depois do fatal momento em que cedeu à sua 
irresistível curiosidade. 
A pequena Margarida é que salvou a situação - como me parece que 
se costuma dizer em política. Armou-se da maior"
BLOCO XXXII;Júlio Dinis;"severidade que lhe 
era possível, e com a inflexão de voz imperiosa, pronunciou um 
""aqui Gigante!"" - que foi prontamente obedecido. 
O reitor estava salvo, mas ainda não senhor seu, e deveras chufado 
com as circunstâncias ridículas que acompanharam a sua descoberta. 
Ora, como sempre acontece , estas circunstâncias inabilitavam-no 
para assumir o caráter severo, grave e pedagógico, necessário a 
quem se propõe a dar uma repreensão ou a fazer uma prática de 
moral. 
Com muito bom senso renunciou, pois, o reitor a este projeto, e sem 
dar palavras, virou costas e abandonou o lugar dessa aventura, 
interiormente quase tão pouco satisfeito consigo como com o seu 
discípulo. 
Daniel, passados alguns momentos mais de silencioso pasmo, 
desatou a rir, a rir, a rir, desse expansivo e contagioso rir de criança, 
que não tem outro igual. Esqueceu o que para ele havia de estranho e 
sério em tudo aquilo, e as conseqüências que poderia ter, para só se 
lembrar da carantonha que fazia o reitor a gritar que lhe acudissem, 
do susto que apanhara, do aspecto sorumbático que levava ao partir, 
e por isso tudo ria às bandeiras despregadas. 
Vejam lá se o padre não fez bem em adiar o sermão para ocasião 
mais oportuna? 
Porém. Margarida? Essa é que não"
BLOCO XXXIII;Júlio Dinis;"ria. Certo instinto de delicadeza 
inato em quase todas as mulheres, não sei que vaga presciência de 
infortúnio, que algumas, de criança possuem, parecia-lhe estar 
dizendo que tudo aquilo, sem saber por quê, lhe poderia vir a ser 
funesto. 
E enquanto Daniel ria, ela, coitada, não se pôde conter, e começou a 
chorar. 
— Que tens tu, Guida? Isso que é? - perguntou-lhe Daniel, já sério e 
meio sensibilizado - Por que choras assim? 
— Deixe-me. Não sei bem... mas sinto uma tristeza... e tamanha... 
tamanha! Vamos. É tarde, vou juntar o gado. 
— E eu ajudo-te. 
— Não. Vá para casa e corra bem, antes que o Sr. Reitor chegue lá 
primeiro. 
— Pois ele irá? 
— Ande... corra. 
Foi então que Daniel reconheceu que Margarida podia ter alguma 
razão em não levar o caso a rir, e que não devia ser para ele uma 
coisa de todo insignificante a aparição do padre ali. Por isso disse 
adeus à sua companheira, e deitou a correr para casa.  
Capítulo V 
No dia seguinte, que era um domingo, vestia-se o reitor, na sacristia, 
para celebrar a missa conventual. Entre as diversas pessoas que 
assistiam ao ato, avistou ele o nosso conhecido José das Dornas, e a 
lembrança do ocorrido na véspera surgiu-lhe outra vez ao"
BLOCO XXXIV;Júlio Dinis;"espírito, 
acompanhada de todas as circunstâncias desagradáveis que se deram 
então. Durante a noite, havia o padre, à sós com o travesseiro, 
tomado uma resolução. Foi, pensando nela, que no momento em que 
José das Dornas se aproximou mais do lugar, em que ele se 
paramentava, lhe disse: 
— Logo, depois da missa, espera-me lá fora, no adro, que temos que 
conversar. 
José das Dornas fez um sinal de assentimento, e entrou para a 
capela. 
Nada ocorreu durante a missa, que exija especial referência. Foi dita 
pela reitor com todas as formalidades do rito, e escutada pelo 
auditório, e principalmente por José das Dornas, com respeitosa 
atenção. 
Acabada ela, formaram-se diferentes grupos pelo adro, do qual uma 
frondosa alameda fazia, naquela época do ano, um dos lugares mais 
apetecíveis da terra; José das Dornas trocou meia dúzia de palavras 
com alguns conhecidos seus. Falou no tempo, no aspecto das searas, 
nas mudanças da lua, e pouco a pouco, foi ficando cada vez mais 
desacompanhado, porque os aldeões iam dispersando, atraídos pela 
lembrança do jantar que os esperava. 
Finalmente achou-se de todo só e pôs-se de mãos nos bolsos, a 
passear no adro. No entretanto ia fazendo suas conjeturas sobre os 
motivos que levariam o reitor a"
BLOCO XXXV;Júlio Dinis;"mandá-lo esperar e sobre a natureza 
da conversação que ia ter com ele. 
De fato não tardou. O reitor saiu finalmente da sacristia, e dirigiu-se 
imediatamente para José das Dornas, que se descobriu ao avistá-lo. 
— Está à vontade, José, está à vontade. Ora... nós temos que falar a 
respeito do teu pequeno. 
— Então é preciso comprar-lhe mais alguns livros? O que V.S.ª vir 
que... 
— Nada, nada. A coisa agora é muito diferente. 
— Então? 
— É que... Ora escuta, José. Lembras-te de que eu te disse, aqui há 
tempos, que o rapaz havia de ser padre? 
— Se lembra? Muito bem. E eu disse... 
— Bem, bem. Pois é... se queres que te fale a verdade... parece-me 
que o melhor... é dar-lhe outra arrumação. 
José das Dornas parou e pôs-se a olhar boquiaberto para o reitor. 
— Então... o pequeno não tem memória para os estudos? 
— Tem, tem e até demais... Mas... ouve cá; esta vida de sacerdote 
quer vocações decididas. Não as havendo, é um grande erro abraçá
la, e um grande pecado constranger alguém a segui-la contra a 
vontade. 
— Credo! pois quem diz menos disso? Mas então, acha o Sr. Reitor 
que o rapaz não terá queda? 
— Hum, hum... - murmurou o reitor.- Parece-me que não tem 
grande"
BLOCO XXXVI;Júlio Dinis;"queda, não. 
— Valha-me Deus, mas... por que julga V.S.ª isso? E queira perdoar 
se sou confiado em perguntar. 
— Cá por certas coisas. 
— E eu que até me parecia que o pequeno fora mesmo talhado para 
a vida! 
— Também eu o julgava. 
— O seu gosto era ajudar a missa. 
— Olha lá se o vês agora! 
— Até pelos seus brinquedos. Olhe que não havia para ele como 
armar igrejinhas e pregar sermões. 
— Isso agora... quanto a gostos e brinquedos... parece-me que houve 
sua mudança ultimamente. 
— Então? 
O reitor hesitava em falar a verdade inteira a José das Dornas; por 
isso, a esta pergunta, começou ainda a titubear, e respondeu 
evasivamente: 
— Sim... creio que já não se entretém muito com igrejinhas... 
— Ah! pois sim... mas... é que agora tem já outras canseiras... Os 
estudos... 
— Ah! os estudos... É o que me lembra. 
— Olhe, Sr. Reitor - continuava José das Dornas, um tanto incrédulo 
a respeito da mudança de inclinação do filho - eu finalmente... sim... 
como o outro que diz... - não sei lá as razões que tem V.S.ª para 
pensar dessa forma... mas a mim está-me a parecer que V.S.ª se 
engana. 
O reitor tinha atingido os limites de sua grande paciência. Esta 
dúvida de José das D"
BLOCO XXXVII;Júlio Dinis;"ornas, ainda que formulada a medo, acabou por 
resolvê-lo ser mais explícito. 
— E se eu te disser, José das Dornas, - exclamou ele, parando e 
voltando-se para o seu interlocutor - se eu te disser que teu filho 
Daniel apesar dos seus doze ou treze anos, que será a idade dele, tem 
já na aldeia a sua conversada? 
José das Dornas parou como fulminado. 
O reitor continuou seu caminho 
— Que diz, Sr. Reitor?! - exclamou afinal José das Dornas, atrasado 
já uns cinco ou seis passos, e na mesma posição em que o deixara a 
revelação. 
— O que sei! - respondeu o reitor, com eloqüente laconismo. 
— Em nome do Padre, do Filho e do Espírito Santo! Está o mundo 
roto! Pois o rapaz... Oh, Sr. Reitor, palavra, que se fosse outra 
pessoa que mo dissesse, eu não acreditava. 
— E se eu te afirmar que vi, com os meus olhos, o teu Daniel 
sentado no monte ao pé de da rapariga, cantando juntos, lendo 
juntos, e afirmando-lhe o rapaz que nunca há de ser padre, pois 
queria casar com ela? 
— Ora, ora, Sr. Reitor, essa é demais. Há de perdoar, mas essa... 
— E se eu te disser que ele lhe deu um beijo - acrescentou o padre 
em tom confidencial. 
— Um beijo! 
— E se eu te dis"
BLOCO XXXVIII;Júlio Dinis;"ser que ele, todos os dias, me sai da aula às cinco 
horas, e passa o resto da santa tarde junto da pequena? 
— Ora o rapazinho! 
— Então, já vês que não convém fazê-lo padre. Para dar maus 
exemplos, temos cá, infelizmente, bastantes. E quando o pano é 
assim em amostra, que fará a peça inteira. 
— Mas que lhe havemos de fazer agora? 
— Se te guiares pelos meus conselhos, aí tens um plano: deixa-te de 
ordenar o rapaz. Pega nele e remete-o quanto antes para um colégio, 
onde não lhe deixem por o pé em ramo verde. Fá-lo depois médico... 
advogado... o que quiseres e que ele não repugne... 
— Então quer dizer que o mande para Coimbra? 
— Para Coimbra?... Eu sei?... Homem, a falar a verdade, semente 
desta em Coimbra, é para dar uns frutos por aí além. Para o Porto, 
onde ele possa estar sob as vistas dos parentes que lá tens, vai muito 
melhor. Põe-mo a cirurgião. Eles hoje, dizem, que saem de lá como 
de Coimbra, e olha que é uma boa carreira. O nosso João Semana 
está velho, e, morrendo ele, não temos por aqui mais ninguém. Mas 
é preciso tratar já disso. Impõe-me o rapaz daqui para foras, se 
queres fazer dele alguma coisa de jeito. 
— Mas, ó Sr. Reitor, e"
BLOCO XXXIX;Júlio Dinis;"quem era a cachopa? 
— Isto agora é que já não é da tua conta. Faze o que eu te digo, e 
deixa o resto. 
E nestes termos se separaram os dois, tomando cada um a direção da 
casa. 
José das Dornas ainda este por algum tempo impressionado com o 
que lhe acabara de dizer o reitor. 
Há notícias de uma digestão demorada e laboriosa, como a de certos 
alimentos. 
Enquanto ela dura, o espírito não se acha à vontade e como que se 
agita sob a influência de uma incômoda sensação; mas, pouco a 
pouco, opera-se um íntimo trabalho assimilador, acalma-se a espécie 
de febre digestiva, que acompanhara aquela elaboração mental, e 
tudo entra na ordem. A notícia, que nos impressionara, perde enfim 
quanto se nos havia figurado de estranho; sentimo-nos mais livres e 
em mais felizes disposições para encararmos os fatos. 
Assim aconteceu como José das Dornas: o que, ao princípio, lhe 
avultara como calamidade, acabou por se transformar em uma coisa 
naturalíssima e engraçada até; o que lhe parecera desmoronamento 
de um belo edifício em construção, convenceu-se em pouco tempo 
que não passava de uma reforma preparatória para futuro melhor; e 
de carrancudo e pesaroso que ficara ao princípio, acabou por se 
tornar prazenteiro e quase risonho. 
— O rapaz sai-me"
