titulo;autor;texto
BLOCO XXV;José do Patrocínio;"dirigidas, tinham a hediondez da calúnia, a frieza da infâmia, a perversidade calculada da cobra,
que se enrodilha nas moitas da estrada para morder o caminheiro. Queria visivelmente ofendê
la, torturá-la, infamá-la. Se não fosse esta a verdade, por que lhe regateara um lugar sob o
andor de Nossa Senhora, e, só no dia em que de mau humor lho dera, lembrou-se de que
faltava-se com o respeito à religião?!- E hão de crer que é uma das pessoas mais queridas do lugar? - ponderou o sacerdote. - Muito
pode o pecado!
O silêncio dos ouvintes era profundo; com a cabeça inclinada sobre os seus trabalhos parecia
procurarem adivinhar quem seria esse ente perverso. Por fim a velha d. Ana, com a sua voz
muito cantada, abanando a cabeça, disse:- Não pode ser, sr. vigário; foi por força engano de quem contou-lhe; na procissão de ontem, foi
engano por força.- Não...  eu vi - respondeu Paula tranqüilamente - com estes que a terra há de comer.
E arregalou os olhos abaixando as pálpebras inferiores com a ponta dos dedos.
Um sorriso vitorioso pairou-lhe nos lábios. O despeito da véspera esmagou-lhe o coração,
sugou-lhe o que lhe restava de puro; abismou-o em torturas cruas, inquisitoriais. Todas as fúrias
do ciúme tinham-se levantado de improviso diante de si, e umas apunhalavam-no enquanto
outras riam; umas lhe mostravam uma câmara nupcial, com um par feliz, tímido da própria
liberdade, com medo do seu direito suave subterfúgio para prolongar a ventura; outras para
vilipendiá-lo, para zombar dos ímpetos do seu amor ultrajado, levantavam um crucifixo entre os
seus e os olhos do noivo, e o Cristo assumia então um tamanho disforme, enchia com o seu
peito o resto do aposento, como se lhe quisesse dizer que, para chegar até os noivos, ele,
sacerdote, seu ministro, havia primeiro de atirá-lo em terra sacrilegamente. Então como que se
sentia morrer, enquanto que nos braços do seu rival Eulália deixava-se afagar sem resistência.
Vingava agora a sua noite de angústias; estavam agora trocados os quadros dos seus
pesadelos; ele podia rir, olhar em face, ao passo que ela baixava os olhos como culpada, e não
ousava rir, porque sabia que o seu riso acabaria em lágrimas."
BLOCO XXVI;José do Patrocínio;"Deu-se por satisfeito; o seu quarto de hora matinal, consagrado ao amigo, estava aproveitado;
podia partir.- Bem, bem - disse ele -, não posso demorar-me; vou almoçar; até logo!
Passando junto à mesa, parou um pouco e, inclinando-se sobre as pequenas que escreviam:- Sim, senhoras - resmungou -, estão com umas letras muito bonitas, parecidas com as donas.- Então o que é isto? Vocês conversam calados ? - disse o professor assomando à porta da
sala. - Parece que estão fazendo quarto a defunto- Ficaram admiradas de um sacrilégio que lhes contei.- Ora você, padre-mestre, não há de perder este sestro de me pregar sermões em casa,
homem? Quer converter isto em ninho de beatas?! Até Eulália já parece inclinada!- Quais beatas, se elas são suas filhas ?- Gratias agamus Domino Deo nostro - respondeu Queiroz, curvando-se e batendo no peito com
grande força; - dignus et justus est.
Riram-se todos; o próprio vigário sorriu meneando a cabeça. Eulália, porém, não mudou de
atitude, e, ela que era a mais expansiva, conservou-se calada e indiferente.- Estás sentindo alguma coisa, minha filha? - perguntou Queiroz, suspendendo-lhe a cabeça por
uma pressão carinhosa sobre a testa.- Eu? - respondeu ela, fitando-o tristemente. E sufocou-se numa explosão de soluços.- Vê? - observou Queiroz ao vigário. - O seu sermão fez-lhe mal.- Ora, uma história à-toa; há de ser nervos.
E saiu com o seu passo firme e pausado.
V
As consolações do sr. vigário, na sua manhã de inexplicável bom humor, dissiparam-se como
líquido volátil. A desolação veio sentar-se silenciosa no meio da paróquia, enquanto os últimos
dias de março rolavam como avalanchas de luz, deixando após si um rastro de desilusões e
pânico.
A população nem mais ousou implorar; a última esperança terminou o seu sonho de
prosperidade no vestíbulo da miséria, e o céu pareceu impenetrável como um edifício bloqueado
pelo incêndio. Para que levantar preces, que não voltariam à terra convertidas na piedade
divina, como os vapores da terra em chuvas benfazejas? Os espíritos afizeram-se ao horror do
seu destino, semelhantes às revoadas dos corvos, os hóspedes negros da podridão, ao mau
cheiro da carniça. A dor atrofiou os corações, e a sensibilidade enlerdou-os com a anestesia
nojosa dos cães, que morrinhavam a digestão de carnes podres, em sono pesado na areia
morna do terreiro.- É tempo de desarmar a rede e arrumar o mocó - já se dizia baixinho. - Não se pode mais
esperar.- Amanhã, infalivelmente amanhã! - exclamavam, sempre que ouviam o soturno clamor do vento"
BLOCO XXVII;José do Patrocínio;"da tarde, lúgubre como se fosse o uivo longínquo da fome.
Mas a terra do berço não perdia o seu encanto; despida das galas da fortuna, adquiria o
prestígio da desgraça, e os pobres paroquianos deixavam-se ficar no meio da tristeza dantesca,
esmagadora, que os rodeava, como os braços de mãe moribunda. A saudade descobria sempre
um pretexto: junho ainda vinha longe; os cajueiros ainda tinham uns farrapos de copa com que
farfalhassem ao vento agoureiro; à sombra do carnaubal ainda se respigavam frutos.
Tais eram as condições da paróquia em meados de abril, quando foi acabrunhada por mais um
presságio da próxima calamidade, objeto dos prós e contras de um grupo que espairecia
conversando à porta de Antão Ramos.- A prova da seca é aqui o sr. inspetor com o preço dos seus gêneros.- É - desculpava-se Antão -, vocês se esquecem que daqui ao Aracati é um queijo, e paga-se
bom dinheiro para ter quem ponha cá os gêneros. Deus os livre dos freteiros!- Por isso é que Vossa Mercê carrega nos pobres; eles são a sua tropa.- Negócio é negócio, mas eu não sou o que vocês dizem de mim; uma bolacha para os pobres,
com a graça de Deus, sempre hei de ter.- Que os anjos digam amém, porque, até hoje, ninguém lhe viu os cunhos à moeda.- Ó sr. Antão, diga-me cá, não está à espera de um cargueiro?- Olaré, e de bem boa soma.- Veja se aquilo que ali vem não faz parte da carga.
Voltaram-se todos e olharam para a banda ocidental da praça. Dois homens caminhavam
aceleradamente pelo meio do largo e, de um grosso pau atravessado sobre os seus ombros
robustos, bojava uma rede de algodão enegrecida pela poeira.- Muito boa graça! - exclamou amuado todo o grupo. -É algum doente ou defunto: é muito boa
graça!
Puseram-se então a observar para ver se conheciam os homens que transportavam a rede; e
como eles tomassem a direção da igreja, Antão e os seus conversadores seguiram também
para lá. À porta do templo os dois homens depuseram no chão a sua pesada carga e, arfando
de cansaço, limpando com o indicador a testa, de onde borbulhava suor a lhes escorrer pelas
espessas barbas negras, cortejaram os curiosos. O inspetor e os seus companheiros olharam
se assombrados e apiedados corresponderam. Os homens, empoeirados, maltrapilhos,
emagrecidos, semimortos de fadiga, pareceram-lhes dois destroços do medonho
desmoronamento do sertão.- Vossas Mercês me inculcam onde mora o sr. vigário? -perguntou um dos recém-chegados.- E acolá - ensinou-lhes Antão Ramos, assinalando com o dedo a casa do Paula. - O mais certo,
porém, é que ele esteja ali."
BLOCO XXVIII;José do Patrocínio;"E mostrou o casebre em que residia o sacristão.- E o lugar mais certo - justificaram os outros com malignidade; - é a toca.- Doença ou morte? - perguntou Antão Ramos apontando para a rede.- E morte, sim senhor - respondeu o recém-chegado -, e nós queríamos ver se o sr. vigário
encomendava e mandava fazer o enterro.- Pois é ir acolá, enquanto é dia - ponderou o inspetor; - é ir num pé.
O sertanejo partiu.
Começaram logo as perguntas habituais na província, onde a fraternidade é um sentimento
profundo, e o outro sertanejo, que ficou de guarda ao cadáver, desfiou ingenuamente as
respostas:
Eram de Inhamuns, mesmo do interior do sertão; tinham abandonado um pedacinho de terra
que possuíam, porque Inhamuns era hoje o mesmo que uma fornalha. A gente, de alpargatas,
sentia tanto calor nos pés como se estivesse descalço sobre brasas. Ia para 30 dias que o
defunto, a quem Deus falasse na alma, tinha chegado a Inhamuns. Era de muito longe; morava
lá para Maria Pereira, por esses bibocões do mundo, e, muito sabido no entendimento do
tempo, não quis mais esperar para ver em que dava o verão. O velho meteu a cara e veio de
cabeça baixa, navegando por esses estradões fora que até, Virgem! era um desconforme. Ele
vinha a ser sogro daquele que foi chamar o vigário, que era irmão do narrador. Contara o velho
que lá em Maria Pereira estava tudo que era uma desgraça, e por isso tinha vindo de mudança.
Pelos seus cálculos o Ceará estava perdido. Há duas pedras na serra Grande, a Itaquatiara e a
que ele chamava Rei do Fogo. Quando a Itaquatiara fala com a sua voz de pedra, há inverno;
mas quando por alta noite o Rei do Fogo acende o seu penacho de luz muito azul e cor de ouro,
é um ano de seca. O velho soube que por três vezes brilhou a chama do facho que ninguém
acende, e fugiu aos três anos de seca, de epidemia e de morte. Inhamuns, porém, estava já
muito crestado da seca, e o pouco que o narrador e seu irmão tinham dava mal para sustentar
as suas famílias. Extinguiu-se logo depois da chegada do velho com a sua gente, e então para
fugir à fome resolveram partir. O velho coitado, não pôde resistir às longas jornadas, e nesse dia
pela madrugada tinha morrido, deixando uma ninhada de dez filhos.- Mas já está tudo tão mau por lá, que é preciso fugir? - perguntou Antão Ramos.- Já para um ano - continuou o narrador - não pousam em bando sobre as ramagens da oiticica"
BLOCO XXIX;José do Patrocínio;"as nuvens de papagaios e periquitos, e há mais de seis meses come-se a farinha ralada do
miolo da carnaúba. A terra está rachada de secura, e da gadaria não resta mais do que a
ossada branca. Nós só deixamos a nossa terra, quando não tínhamos nem mais uma cabeça de
bezerro; o último boi que apuramos é que nos tem servido para comer na viagem. Está tudo
num desespero, e vem aí para baixo um povaréu de meter medo.- Que desgraça! Santo Deus, que desgraça! - repetiram os ouvintes.
O narrador ia prosseguir para satisfazer o crescido número de curiosos que o ouviam
comiserados, porque a sorte de Inhamuns era a da sua paróquia, e, talvez, a de toda a
província. Mas o vigário acabava de chegar, e força era interromper-se a narração.
Os recém-chegados colocaram de novo a rede sobre os ombros e, precedidos pelo vigário,
seguidos pelos curiosos, entraram na igreja, cujas portas foram no momento abertas pelo
sacristão, com o seu mau humor habitual.
Dentro em pouco Paula voltou, e parando junto ao cadáver, em cujo rosto a convulsão da morte
estampara o último soluço, principiou a encomendação com os gestos maquinais do homem de
ofício, que tem pressa e quer aviar-se. Manejando o hissope com rudeza de pintor a sacudir a
brocha, engrolou, com o adjutório do velho sacristão, a mesta solenidade, e rapidamente
pronunciou, já de costas para o cadáver, o requiescat in pace.
- Que pitada deu-me o bicho! - disse voltando-se para o sacristão. - E que cara tem ele!
Os parentes do morto choravam sentidamente, limpando os olhos vermelhos nas mangas
sórdidas da camisa. Paula olhou-os com a sua frieza marmórea, e com a mais acentuada
indiferença:- Venham daí - disse-lhes; - falta ainda o assentamento e... pagar a cova - acrescentou baixinho,
dirigindo-se ao sacristão.
Os homens acompanharam-no até a sacristia, onde sobre uma velha mesa um Cristo
amarelecia o corpo e empoeirava as chagas ao desabrigo.- Sabem que têm de pagar a cova? - perguntou Paula, recostando-se no espaldar da sua
cadeira.- Sim, senhor; mas nós vamos de viagem, e só temos dez tostões para as despesas.- Isto é pouco - refletiu o vigário, olhando para o tinteiro e batendo com a caneta na beirada da"
BLOCO XXX;José do Patrocínio;"mesa -, com dez tostões não se enterra um homem em sagrado.- Mas é o que nós temos.- Pois, meus ricos, o que querem que lhes faça? Vocês podiam ter enterrado o homem no
caminho: punham-lhe uma cruz em cima, e livravam-me de incômodos.
Os dois sertanejos fundiram-se em lágrimas, e um deles, com uma acentuação triste,
respondeu:- É que a gente, com ser pobre, pensa que deve ser enterrado como cristão.- É, mas precisa pagar a cova. Eu já dispenso a encomendação.
Os infelizes, com os olhos baixos e fazendo girar nas mãos os seus chapeirões de couro,
calaram-se, abafando os soluços que lhes rompiam em bando. Paula, porém, não mudou de
atitude; tamanha dor não teve força para impressioná-lo.- Em que ficamos? - perguntou depois de algum tempo de espera. - Está quase a anoitecer, e
não posso estar aqui até amanhã.
O genro do morto meteu a mão precipitadamente dentro de um bornal, que trazia a tiracolo.
Quando a tirou, trouxe suspenso um pequeno cordão de ouro, de cuja extremidade pendia uma
cruz.- Isto chega para pagar a cova, sr. vigário? - perguntou timidamente. E acrescentou. -  o mais
que eu tenho.
O vigário tomou desdenhosamente o objeto, e depois de examiná-lo por miúdo, escovando na
lila da sua batina a pequena cruz:- Chega! - disse molhando a pena. - Ficará para Nossa Senhora da Piedade, e sairá da minha
algibeira ~ dinheiro da cova. Diga o nome.
Pôs-se a lançar o assentamento, e depois, dirigindo-se ao sacristão, fez-lhe sinal para
acompanhar os dois fregueses.- Avie-se, Marciano; eu fico esperando-o aqui.- É num pulo - resmungou o velho sacristão.
Paula foi debruçar-se à janela, cantarolando e enrolando um cigarro descansadamente.
As últimas claridades do dia confundiam-se já com os primeiros brilhos do luar. Pairava no
ambiente uma tristeza sobrenatural, que se podia chamar a melancolia de Deus. O carnaubal
distante, já invadido pela noite, vergando com uma branda flexão aos assopros do vento
vespertino, espalhava uns frêmitos convulsivos e tristes, como se ele fosse a boca por onde se
espalhassem os soluços da esterilidade. Os bois magros e trôpegos desciam para o leito do
Jaguaribe à procura de água, semelhantes a um bando de esqueletos recolhendo-se a vala"
BLOCO XXXI;José do Patrocínio;"mortuária, e junto das poças, com as ventas muito dilatadas, bebendo a longos haustos e
ruminando a não satisfeita gula do pasto, mugiam longamente a sua fome, entristecendo ainda
mais a hora melancólica da tarde.
O vigário, porém, indiferente ao que lhe ia em torno, fumava a longas baforadas, imerso numa
distração profunda. Tinha os olhos pregados na casa de Queiroz, onde Eulália e suas irmãs
apascentavam também a sua curiosidade no grupo formado à porta do templo. Esse olhar
agudo, cheio de lubricidade de sátiro, como que rompia todos os arcanos do pudor de Eulália, e
mergulhava o observador no delírio de uma festa orgíaca. Balançando-se nas pernas
encurvadas e bambas, acendendo cigarros uns após outros, o seu semblante reproduzia o
contentamento do tigre aspirando o cruor quente da vítima. Sentia-se bem naquela preguiça que
o deixava na posse inteira do seu desejo, sem que o mais leve temor o perturbasse e o
desviasse da sua contemplação. Vendo diversas pessoas correrem para o lado da igreja, sorriu
agradecido: era um novo fomento à curiosidade da moça, e mais algum tempo de gozo que lhe
era dado ao coração de condenado. A noite, porém, interpôs-se, e o encanto rompeu-se
bruscamente.- Está pronto, sr. vigário; lá ficou o homem - disse Marciano.- Bem, vamo-nos embora; leve aquele cordão para a sua Mundica e diga-lhe que me guarde o
café logo mais.- Muito obrigado, muito obrigado - repetiu o sacristão, que estava acendendo uma vela -, Deus é
quem o há de pagar.
Na parede caiada, a sombra do velho esgroviado reproduziu-lhe com um desenvolvimento
gigantesco a zumbaia da desonra.
E saíram ambos. Marciano na frente, deixando retinir uma cambada de chaves, alumiava e
fechava com estrépito as portas e janelas da sacristia. Paula seguia-o a alguma distância com o
seu chapéu redondo na mão. As pisadas rijas do vigário e o chap-chap demorado, raspado
pelos chinelos do sacristão no soalho tosco, reboavam.
Quando a chama da vela abriu-se, semelhante a uma pupila enorme, na escuridão da nave,"
BLOCO XXXII;José do Patrocínio;"aumentou-se um burburinho que vinha da porta principal, e no corpo da igreja ressoaram
passadas em tropel.- O que teremos mais? - perguntou Paula. - Quer ver que nos trazem outro demônio a
encomendar?- Macacos me mordam, se eu duvido - respondeu o sacristão. - Os homens disseram-me que a
sua gente vinha pousar na freguesia, e como estão todos a morrer de fome..- Entendem que eu hei de estar aqui às ordens para encomendá-los um por um! Não se façam
bestas.
A claridade esbateu-se em cheio sobre parte dos que entravam, enquanto os outros formavam
círculo em torno do vigário e do velho Marciano. Destacava-se da massa um grupo de vinte e
poucas pessoas, entre as quais dois sertanejos já conhecidos do vigário. Dir-se-ia um volvo da
miséria trazida ao templo acintosamente, e ao vê-lo misturava-se a comiseração com o nojo.
Nos rostos escaveirados, a máscara da fome estagnava-lhes os olhares numa quietação
comatosa, e dava-lhes às fisionomias a acentuação do idiotismo. O desleixo enxovalhava a
mocidade; envilecia a velhice e deformava a meninice. Uma velhinha de pele pergaminhada, já
não podendo suster-se nas pernas fatigadas, sentou-se covando um colo e mostrando os pés
inchados, com profundos vincos das correias das alpargatas. Pestanejando silenciosa, com os
braços descaídos, lembrava-se a gente das parcas sombrias que o cinzel assenta sobre os
túmulos. Duas mulheres, que traziam nos braços os filhos cobertos com uns farrapos,
esforçavam-se debalde por acalentá-los: as crianças, ao contato daqueles seios muxibentos,
vagiam com o ruído fraco e triste dos sapos magnetizados. As moças, meio corpo em camisa,
deixando a descoberto os colos queimados pelas soalheiras e empastados por escuras
mascarras de suor e poeira, pareciam as personificações do desânimo. Os seus olhos
cearenses, olhos cheios de erupções de altivez, ou de humildades de escrava, conservavam-se
baixos, como se quisessem defender-lhes os seios virgens, que tufavam no morim encardido
das camisas puídas. As crianças completavam o quadro: vestidas com umas camisolas que mal
lhes cobriam os ventres hidrópicos, cabelos emaranhados e piolhosos, olhos ictéricos, o tórax"
BLOCO XXXIII;José do Patrocínio;"deprimido, braços e pernas atrofiados, pés inchados até os artelhos, assemelhavam-se a rãs
mortas. Perfiladas e seguras aos vestidos das mulheres, chupando gulosamente os dedos,
narravam no seu semblante bisonho uma longa história de sofrimento.- Sr. vigário - disse Antão Ramos, que aproveitava todo ensejo de mostrar-se autoridade -, este
povaréu pede uma pousada. É uma pobre gente de Inhamuns, lá para os confins daquele
sertão.- É uma obra de caridade dar pousada aos peregrinos - disse o vigário.- Mas são 23 pessoas; custam a arranchar-se. Nós nos lembramos de Vossa Mercê, por ser na
paróquia a pessoa que tem menor família. Eles pedem só para dormir.- Lá está a casa - respondeu Paula, dissimulando a contrariedade com um sorriso -, mas não
será só por uma noite, porque as crianças e os grandes mesmo não resistem a mais jornadas
sem descansar, pelo menos, quatro dias.
Muitas vozes concordaram; estavam dizendo justamente isto. Se os retirantes não parassem
para descansar, talvez não deitassem mais duas jornadas fora, sem ficar algum pelo caminho.- O melhor, portanto - continuou Paula serenamente -, é fazê-los acomodarem-se no Engenho:
ficarão à vontade, e o tempo que quiserem.- Mas hoje não podem ir para lá - interrompeu Antão Ramos. - Aquilo está um monturo.- Na verdade, aquilo está um monturão - repetiram os circunstantes -, até hão de morar cobras
nos entulhos. Demais, o Feiticeiro é má vizinhança.- A minha casa lá está, já o disse - acentuou o vigário.- Somente hão de dormir sobre os ladrilhos, porque eu só disponho de dois armadores para
redes.- Três podem ser armadas na meia-água da minha casa, que já está às ordens - observou Antão
Ramos.- Mais de três podem ficar na minha bolandeira - disse Rogério Monte, que acabava de chegar.- Graças  - exclamou o vendeiro. - Está tudo arranjado...
E mais baixo:- Fez-me não sei o que por dentro a cara desses cabras: isto é boa gente por força.
O sertanejo, que à tarde entregara ao vigário o cordão de ouro, teve um movimento brusco de
contentamento, e, para testemunhar a sua gratidão, que era partilhada pela família inteira,
inclinou-se e beijou a mão do vigário.- Que lábia - resmungou o sacristão. - É que acha tolos.
O tom escarninho do velho impressionou profundamente os que o ouviram. Sabiam que
Marciano era a crônica viva daquelas paragens, embora não tivesse arredado pé da paróquia
havia mais de 30 anos. O pior é que dizia sempre a verdade, e que os seus olhos perspicazes
como que viam, dentro de todos, os pensamentos os mais íntimos. Esta qualidade adquirira-lhe
inimigos irreconciliáveis e antipatias invencíveis, no número das quais estava Antão Ramos.
O que é que está aí resmungando, velho Marciano? Lembre-se de que está com os pés na cova"
BLOCO XXXIV;José do Patrocínio;"e tem filhas. Não e bom ser palmatória do mundo - disse o inspetor.
E, com mais severidade, acrescentou:- Se você não escorropichasse galhetas, veria como não lhe sobrava o tempo para espiar a vida
alheia.
Marciano caminhou direito para o sertanejo, e, pondo-lhe a mão na testa, exclamou, com um
tom impertinente:- Eis aqui por que eu falo; veja bem, sr. Antão, repare Vossa Mercê, antes de mostrar que tem
quijila de mim.
A sua voz roufenha, incômoda, inclemente, alteou-se então, e, cortante como um punhal, fez
ressoar esta tremenda injúria:- É um ladrão que está aqui, uma corja de ladrões, uma ninhada de ladrões.
O efeito de tais palavras foi medonho; subitamente a piedade mudou-se em cólera, e os
mesmos que pediam agasalho para os caminheiros gritavam agora que os pusessem fora e os
acossassem até longe, como se faz às onças que não podem ser mortas.
O sertanejo, humilhado, cambaleando, levou maquinalmente a mão à fronte, como se quisesse
apagar daí o sinal infamatório, mas retirou-a logo com ligeireza de quem se queimasse num
ferro em brasa. O pânico e o desespero injetaram-lhe os olhos de sangue e deixaram-no
boquiaberto.- É tarde já para esconder - chasqueou o sacristão. - Todos viram. É uma cruz, por sinal que é
feita por mão de mestre e por uma ponta de faca bem afiada.- Eis aí a pobre gente que, sem mais nem menos, queriam meter-me em casa - disse o vigário
sorrindo. - Mais cuidado para outra vez, mestre Antão, quando oferecer a casa alheia.
O inspetor, olhando de revés para o sertanejo, apenas pôde responder humildemente:- Tem Vossa Mercê toda a razão, sr. vigário, enganei-me.- Eu juro por Nosso Senhor Jesus Cristo - soluçou o desventurado, a quem visavam as
acusações. - Não sou um ladrão.
E, caindo aos pés do impassível Paula, ajuntou:- Deus, que nos está vendo, fulmine-me com um raio se eu minto...
A impaciência dos espectadores interrompeu-o: não queriam ouvi-lo, estavam fartos de
lamentações iguais; que se pusesse fora com todos os seus e bem longe do povoado.
Em vo as mulheres sufocavam-se em soluços, e o Cristo, muito branco e triste, abria no lusco
fusco do templo o seu abraço de perdão: a palavra de Marciano tinha empedernido todos os"
BLOCO XXXV;José do Patrocínio;"corações.
Todos os episódios do quadro comovente daquela família fugitiva desapareceram para deixar
lugar apenas à cruz infamatória, que se lhe desdobrava agora por toda a altura do porte e pela
extensão dos seus braços abertos.
- Não acha que é hora de desatravancar a igreja, sr. vigário? E já noite fechada - ponderou o
velho impiedoso.
Paula meneou afirmativamente a cabeça e tentou seguir; mas o sertanejo, caindo de joelhos,
abraçando-se-lhe às pernas e insistindo no juramento, constrangeu-o a parar. Quando viu que
eram vãos os seus rogos, apelou para as crianças: não tinham culpa da sua desgraça; por ele
nem pediria, mas as pobrezinhas tinham fome, precisavam descansar, e agora era impossível
caminharem mais.- As crianças - concluiu ele - não roubam.
O velho sacristão, sorrindo escarninhamente, aproximou-se de um dos meninos, e, segurando
lhe o queixo, resmoneou:- Estezinho, pelos olhos, já devia ter também a sua cruz; já pode furtar galinhas.
O sertanejo levantou-se com a elasticidade de uma espiral de aço que deixa de ser comprimida,
e, cego de cólera, mudada em delírio a resignação, precipitou-se sobre o provocador brutal.
Braços possantes, porém, subjugaram-no, enquanto o seu irmão defendia a família das
selvagens ameaças.- Fora, assassino ! Fora, ladrão - gritavam impelindo-o brutalmente.
O desgraçado cedeu ao seu destino de precito. Desde que se lhe estampou na fronte aquela
cruz aviltante, a sua sorte era amargar afrontas. Todas as portas negavam-lhe agasalho, todos
os corações, piedade. Nem as suas lágrimas, nem as de todos os seus conseguiram apagar o
estigma, que lhe circunscreveu todo o horizonte da vida. Em toda a parte ensinavam-se até às
crianças a chamarem-no - ladrão!
Saiu, pois, trôpego e humilhado, seguido pela vergonha dos companheiros dos seus
padecimentos, da impiedade dos paroquianos e da indiferença do ministro da religião, do"
BLOCO XXXVI;José do Patrocínio;"perdão e do arrependimento. O céu desnublado vestia-se de um luar deslumbrante; uma viração
benfazeja refrigerava o ambiente cálido ainda das irradiações do sol; uns cajueiros esgalhados
agitavam os ramos seminus como fazendo um sinal de convite.- Vamos para acolá - disse o sertanejo -, talvez não nos ponham fora.- Não - exclamou Rogério Monte, batendo no ombro do precito -, vamos para ali.
E apontou a sua casa, que alvejava em frente, modesta como a bondade.
Duas vozes feminis coroaram a piedade do velho Monte, que se viu colhido entre os seus
braços.- Muito bem, faz muito bem!   disseram-lhe Irena e Eulália. - Não há de morrer por aí à toa.- É como eu entendo também a caridade - disse Queiroz, que, atraído pelo barulho, conduzira as
duas moças até a igreja. - Faze o bem e não olhes a quem.- Está um lindo luar - observou o vigário, que se aproximava do grupo venerando -, dava-se
agora um ótimo passeio.
VI
O ato de Rogério para com os sertanejos não foi senão um lampejo da sua fidalguia moral.
Vazado no velho molde dos primeiros povoadores e seus descendentes, o seu coração tinha a
heroicidade sã da bondade e o desassombro calmo da justiça. Dois terços da paróquia
agradeciam-lhe pão e agasalho, consolações na enfermidade, e a cova em que repousavam os
entes queridos. Entre os dotes de Irena, a sua filha única, assinalava Monte as suas qualidades
de enfermeira, a piedade com que pensava os doentes que vinham acolher-se muitas vezes ao
abrigo desinteressado daqueles 16 anos.
Orgulhoso de ter calos nas suas mãos fidalgas, despreocupado da ambição de enriquecer, não
podendo resistir ao impulso filantrópico e bom, que o levava a enxugar as lágrimas com que
deparava em seu caminho, era chamado pródigo pelos seus amigos. Trabalhava de longa data,
cerca de 40 anos, e, no entanto, a sua fortuna era apenas a sua fazenda de criação, fortuna
precária que o sol do verão podia facilmente dissipar.
Os prejuízos do velho criador na quadra atual serviam de confirmação aos seus amigos, que,
cheios de severidade, repetiam-lhe o rifão: quem dá o que tem a pedir vem.- Mas encontra quem lhe dê também - respondia Rogério tranqüilamente.
Não era, porém, um ente privilegiado; o seu caráter tinha uma enorme falha. O respeito"
BLOCO XXXVII;José do Patrocínio;"supersticioso pelos seus maiores fazia-o conservar, como relíquia sagrada, ódio encanecido,
invencível, intransigente à família dos Feitosas. Sua alma evangélica negar-lhes-ia um gole de
água. Quando, na intimidade, fitava o Engenho mal-assombrado, Rogério deixava perceber que
a ponta do punhal do facínora da noite lendária atingia-lhe o coração através de dois séculos, e,
como que para vingar a dor da esposa alucinada, historiava a longa série de vinganças, de
sevos desforços tomados pelos seus antepassados, com a exaltação de quem aplaude.- Não me falem em Feitosa - dizia ele. - Este nome faz-me ficar perverso.
E o seu rosto magro, os olhos castanhos desassombrados, os seus movimentos e gestos
sempre afáveis mudavam de súbito para uma acentuação frenética, e, aprumando a sua
estatura desenvolvida, acrescentava:- Tenho sangue-frio suficiente para atravessar-lhes o coração a um por um e beber o sangue a
essas feras.
A história da província explica, se não justifica, o ódio secular das duas famílias, hoje
desmembradas e espalhadas pela vastidão do território cearense, balda de fortuna e de
prestígio. Todo o século 18 reboou com o ruído das batalhas desses poderosos rivais, que, de
par com os Lyras, foram os Deucaliões do sul do Ceará. Ramos do mesmo tronco genealógico,
uma questão de terras separou-os para sempre, e ambos puseram-se em campo, em guerra
fratricida, guerra em que as crueldades assombram, as devastações aterroram. As tribos
selvagens, assoldadas por eles, foram os executores dos seus tremendos veredictos, e basta
isto para perceber-se a monstruosidade das execuções. Ao anoitecer a quietação claustral das
fazendas era perturbada pelo toque dos instrumentos guerreiros. Uma seta inflamada atirava o
cartel fatal aos moradores, e as labaredas vermelhas de um incêndio, rompendo a custo novelos
densos de fumo, apelavam para um, combate sem tréguas. E, no meio da confusão, do alvoroço
e do terror, barulhando-se na treva ou arquejando ao calor insuportável do incêndio, os dois
exércitos encontravam-se braço a braço, depois de se terem crivado por nuvens de flechas, por
descargas de mosquetaria, e ferozes, sanguissedentos, disputavam linha a linha a vitória, cujo"
